0RB1LA_1LC1RD_0RB1LC_1RB0LA	FAIL	fwd:lc=36,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=0,s0=0
0RB1LA_1LC1RD_0RB1LD_1RB0LA	FAIL	fwd:lc=18,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=0,s0=0
0RB1LA_1LC1RD_0RD0LC_0LA1RB	FAIL	fwd:lc=36,part=0,rc=0,s0=0 mir:lc=18,part=162,rc=18,s0=7
0RB1LA_1LC1RD_0RD0LC_1LA1RB	FAIL	fwd:lc=36,part=0,rc=0,s0=0 mir:lc=18,part=162,rc=18,s0=45
0RB1LA_1LC1RD_1LA1LC_1RB0LA	FAIL	fwd:lc=36,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=0,s0=0
0RB1LA_1LC1RD_1LA1LD_1RB0LA	FAIL	fwd:lc=18,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=0,s0=0
0RB1LA_1LC1RD_1LA1RC_1RB0LA	FAIL	fwd:lc=18,part=0,rc=18,s0=0 mir:lc=24,part=0,rc=0,s0=0
0RB1LA_1LC1RD_1LD1RC_1RB0LA	FAIL	fwd:lc=18,part=0,rc=18,s0=0 mir:lc=27,part=0,rc=0,s0=0
0RB1LA_1LC1RD_1RA1LC_1RB0LA	FAIL	fwd:lc=36,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=0,s0=0
0RB1LA_1LC1RD_1RA1LD_1RB0LA	FAIL	fwd:lc=18,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=0,s0=0
0RB1LA_1LC1RD_1RA1RC_1RB0LA	FAIL	fwd:lc=18,part=0,rc=23,s0=0 mir:lc=29,part=0,rc=0,s0=0
0RB1LA_1LC1RD_1RB0LD_1RB0LA	FAIL	fwd:lc=20,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=2,s0=0
0RB1LA_1LC1RD_1RD1LC_1RB0LA	FAIL	fwd:lc=36,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=0,s0=0
0RB1LA_1LC1RD_1RD1LD_1RB0LA	FAIL	fwd:lc=21,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=3,s0=0
0RB1LA_1RC0LA_0LD1RB_---1LB	FAIL	fwd:lc=18,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=0,s0=0
0RB1LA_1RC0LA_0LD1RB_0LA1LD	FAIL	fwd:lc=36,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=0,s0=0
0RB1LA_1RC0LA_0LD1RB_1LA1LD	FAIL	fwd:lc=36,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=0,s0=0
0RB1LA_1RC0LA_0LD1RB_1LB0RC	FAIL	fwd:lc=18,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=0,s0=0
0RB1LA_1RC0LA_0LD1RB_1LB1LD	FAIL	fwd:lc=36,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=0,s0=0
0RB1LA_1RC0LA_0LD1RB_1RA1LD	FAIL	fwd:lc=36,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=0,s0=0
0RB1LA_1RC0LA_0LD1RB_1RC1LD	FAIL	fwd:lc=36,part=0,rc=18,s0=0 mir:lc=18,part=0,rc=0,s0=0
0RB1LA_1RC0LA_0RD1RB_0LD1LB	FAIL	fwd:lc=24,part=0,rc=32,s0=0 mir:lc=32,part=0,rc=0,s0=0
