machine	quiet_state	n	t	gate	ms	closure_size
1RB0LC_1LB1RA_1RD1LC_0RC1LA	B	2	1280	rank	68	13
1RB0LC_1LB1RC_1RD1LC_0RC1LA	B	2	1280	rank	49	20
1RB0LC_1LC---_1RD1LC_0RC1LA	B	2	1280	rank	37	20
1RB0LC_1LC0LD_1LD0RA_1RD1LB	A	2	1280	rank	152	16
1RB0LC_1LC1LB_0RD0RA_0LB1RD	A	2	1280	count-lex	101	19
1RB0LC_1RC1LB_0LA1RD_0LB1RD	A	2	1280	count-lex	174	15
1RB0LC_1RC1LB_0LA1RD_1LB0RD	A	2	1280	count-lex	142	32
1RB0LC_1RC1LB_1LA1LD_0LB1RD	A	2	1280	count-lex	365	24
1RB0LC_1RC1LB_1LA1RD_0LB1RD	A	2	1280	count-lex	103	21
1RB0LD_0LB1LC_0RD1LA_1RC1LD	B	2	1280	rank	60	13
1RB0LD_0LB1LC_1RA0LC_0LC1RD	D	2	1280	rank	168	15
1RB0LD_0LB1LC_1RA0LC_0RC1LD	D	2	1280	rank	199	15
1RB0LD_0LB1LC_1RA0LC_0RC1RD	D	2	1280	rank	131	15
1RB0LD_0LB1LC_1RA0LC_1LC1RD	D	2	1280	rank	174	15
1RB0LD_0LB1LC_1RA0LC_1RC0LD	D	2	1280	rank	77	15
1RB0LD_0LB1LC_1RA0LC_1RC0RD	D	2	1280	rank	74	15
1RB0LD_0LC0RD_---1LD_1LA1LD	C	2	1999	count-lex	382	41
1RB0LD_0LC0RD_0LD1LB_1LA0LD	C	2	1280	count-lex	102	28
1RB0LD_0LC0RD_0LD1LB_1LA1LD	C	2	1999	count-lex	238	41
1RB0LD_0LC0RD_1LA1LC_1LA1LD	C	2	1999	count-lex	320	41
1RB0LD_0LC1LA_0RD1LA_1RC1LD	B	2	1280	rank	31	13
1RB0LD_0LC1RA_1RC1LA_1RC1LD	B	2	1999	rank	161	10
1RB0LD_0LC1RA_1RD1LA_1RC1LD	B	2	1999	rank	202	14
1RB0LD_0LC1RB_0RD1LA_1RC1LD	B	2	1280	rank	79	13
1RB0LD_0LC1RD_---0LD_1LA0RD	C	2	1280	rank	156	18
1RB0LD_0LC1RD_---0RD_1LA0RD	C	2	1280	rank	81	18
1RB0LD_0LC1RD_---1LA_1LA0RD	C	2	1999	rank	74	18
1RB0LD_0LC1RD_0LA1RC_1LA0RD	C	2	1280	rank	67	18
1RB0LD_0LC1RD_0LD0LB_1LA0RD	C	2	1280	rank	131	18
1RB0LD_0LC1RD_0LD0LC_1LA0RD	C	2	1999	rank	84	18
1RB0LD_0LC1RD_0LD0RB_1LA0RD	C	2	1280	rank	66	18
1RB0LD_0LC1RD_0LD0RC_1LA0RD	C	2	1999	rank	108	18
1RB0LD_0LC1RD_0LD1LC_1LA0RD	C	2	1280	rank	140	20
1RB0LD_0LC1RD_0LD1RC_1LA0RD	C	2	1280	rank	66	18
1RB0LD_0LC1RD_0RA1LB_1LA0RD	C	2	1999	rank	137	18
1RB0LD_0LC1RD_0RA1LC_1LA0RD	C	2	1280	rank	90	18
1RB0LD_0LC1RD_0RD0LB_1LA0RD	C	2	1280	rank	66	18
1RB0LD_0LC1RD_0RD0LC_1LA0RD	C	2	1999	rank	135	18
1RB0LD_0LC1RD_0RD0RB_1LA0RD	C	2	1280	rank	133	18
1RB0LD_0LC1RD_0RD0RC_1LA0RD	C	2	1999	rank	151	18
1RB0LD_0LC1RD_0RD1LC_1LA0RD	C	2	1280	rank	135	18
1RB0LD_0LC1RD_0RD1RC_1LA0RD	C	2	1999	rank	93	18
1RB0LD_0LC1RD_1LA0LB_1LA0RD	C	2	1999	rank	77	18
1RB0LD_0LC1RD_1LA0LC_1LA0RD	C	2	1280	rank	74	18
1RB0LD_0LC1RD_1LA0RB_1LA0RD	C	2	1999	rank	149	18
1RB0LD_0LC1RD_1LA0RC_1LA0RD	C	2	1280	rank	104	18
1RB0LD_0LC1RD_1LA1LB_1LA0RD	C	2	1280	rank	71	20
1RB0LD_0LC1RD_1LD1LB_1LA0RD	C	2	1280	rank	150	18
1RB0LD_0LC1RD_1RA0LB_1LA0RD	C	2	1999	rank	78	20
1RB0LD_0LC1RD_1RA1LB_1LA0RD	C	2	1999	rank	80	18
1RB0LD_0LC1RD_1RB1LC_1LA0RD	C	2	1999	rank	71	18
1RB0LD_0LC1RD_1RD1LC_1LA0RD	C	2	1280	rank	142	18
1RB0LD_0RC0RA_0LD1RC_1LB1LD	A	2	1280	count-lex	98	19
1RB0LD_0RC0RD_1LB1RD_1LA1LD	C	2	1999	count-lex	493	41
1RB0LD_0RC0RD_1LC1RB_1LA1LD	C	2	1999	count-lex	208	41
1RB0LD_0RC1LA_1LA0RD_1RC1RD	B	2	1999	count-lex	248	41
1RB0LD_0RC1LB_1LD1RC_1RA1LB	A	2	1280	count-lex	187	15
1RB0LD_0RC1RA_0LD1RC_1LB1LD	A	2	1280	count-lex	322	19
1RB0LD_0RC1RD_0LC0LD_1LA0RD	C	2	1280	rank	127	18
1RB0LD_0RC1RD_0LC0RD_1LA0RD	C	2	1280	rank	126	18
1RB0LD_0RC1RD_0LC1LA_1LA0RD	C	2	1999	rank	86	18
1RB0LD_0RC1RD_0RD---_1LA0RD	C	2	1280	rank	77	20
1RB0LD_0RC1RD_1LA---_1LA0RD	C	2	1999	rank	131	18
1RB0LD_0RC1RD_1LB0RD_1LA0RD	C	2	1280	rank	71	20
1RB0LD_0RC1RD_1LB1LA_1LA0RD	C	2	1999	rank	79	18
1RB0LD_0RC1RD_1LB1RD_1LA0RD	C	2	1999	rank	146	20
1RB0LD_0RC1RD_1RD---_1LA0RD	C	2	1999	rank	77	20
1RB0LD_1LB0LC_0RD1LA_1RC1LD	B	2	1999	rank	52	13
1RB0LD_1LB1LC_0RD1LA_1RC1LD	B	2	1280	rank	94	20
1RB0LD_1LB1LC_1RA0LC_1RC0LD	D	2	1280	rank	141	20
1RB0LD_1LB1RC_0RD1LA_1RC1LD	B	2	1999	rank	46	13
1RB0LD_1LB1RC_1RC1LA_1RC1LD	B	2	1999	rank	161	10
1RB0LD_1LB1RC_1RD1LA_1RC1LD	B	2	1999	rank	205	13
1RB0LD_1LC0LB_1RD1LA_1RC1LD	B	2	1999	rank	198	14
1RB0LD_1LC0RD_---1LD_1LA1LD	C	2	1999	count-lex	211	41
1RB0LD_1LC0RD_0LD1RA_0RB1RD	A	2	1280	count-lex	204	41
1RB0LD_1LC0RD_1LA1LC_1LA1LD	C	2	1999	count-lex	213	41
1RB0LD_1LC0RD_1LB1RC_1LA1LD	C	2	1999	count-lex	199	41
1RB0LD_1LC0RD_1RB1LB_1LA1LD	C	2	1999	count-lex	208	41
1RB0LD_1LC0RD_1RC1LA_1RC1LD	B	2	1999	rank	83	10
1RB0LD_1LC0RD_1RD1LA_1RC1LD	B	2	1999	rank	105	14
1RB0LD_1LC1LA_0RD1LA_1RC1LD	B	2	1280	rank	37	20
1RB0LD_1LC1LB_0RD0RA_0LB1RD	A	2	1280	count-lex	101	19
1RB0LD_1LC1LB_0RD1RA_0LB1RD	A	2	1280	count-lex	231	19
1RB0LD_1LC1LB_1RA1LA_1RC1LD	B	2	1999	rank	98	14
1RB0LD_1LC1LB_1RD1LA_1RC1LD	B	2	1999	rank	97	13
1RB0LD_1LC1RB_1RA1LA_1RC1LD	B	2	1999	rank	88	14
1RB0LD_1LC1RB_1RC1LA_1RC1LD	B	2	1999	rank	92	14
1RB0LD_1LC1RB_1RD1LA_1RC1LD	B	2	1999	rank	101	14
1RB0LD_1LC1RD_---0LD_1LA0RD	C	2	1999	rank	83	20
1RB0LD_1LC1RD_---0RA_1LA0RD	C	2	1999	rank	77	18
1RB0LD_1LC1RD_---0RD_1LA0RD	C	2	1999	rank	80	18
1RB0LD_1LC1RD_---1RA_1LA0RD	C	2	1280	rank	69	18
1RB0LD_1LC1RD_---1RD_1LA0RD	C	2	1999	rank	76	18
1RB0LD_1LC1RD_0LB1RC_1LA0RD	C	2	1280	rank	72	18
1RB0LD_1LC1RD_0LD0RC_1LA0RD	C	2	1280	rank	69	18
1RB0LD_1LC1RD_0RA0LC_1LA0RD	C	2	1280	rank	74	18
1RB0LD_1LC1RD_0RD0RC_1LA0RD	C	2	1280	rank	66	18
1RB0LD_1LC1RD_0RD1RC_1LA0RD	C	2	1280	rank	68	18
1RB0LD_1LC1RD_1LA0LB_1LA0RD	C	2	1999	rank	77	18
1RB0LD_1LC1RD_1LA0LC_1LA0RD	C	2	1999	rank	90	20
1RB0LD_1LC1RD_1LA0RC_1LA0RD	C	2	1999	rank	81	18
1RB0LD_1LC1RD_1LD0LB_1LA0RD	C	2	1999	rank	85	20
1RB0LD_1LC1RD_1LD0LC_1LA0RD	C	2	1999	rank	72	18
1RB0LD_1LC1RD_1LD1LB_1LA0RD	C	2	1999	rank	77	20
1RB0LD_1LC1RD_1RA0LC_1LA0RD	C	2	1280	rank	76	18
1RB0LD_1LC1RD_1RA1LB_1LA0RD	C	2	1999	rank	76	20
1RB0LD_1LC1RD_1RB0LB_1LA0RD	C	2	1999	rank	83	20
1RB0LD_1LC1RD_1RC0LB_1LA0RD	C	2	1999	rank	84	20
1RB0LD_1LC1RD_1RD1RC_1LA0RD	C	2	1999	rank	79	18
1RB0LD_1RC---_0LD0LA_1RD1LC	B	3	1280	rank	27	15
1RB0LD_1RC0LD_0LA1RD_1LB0RD	A	2	1280	rank	86	18
1RB0LD_1RC0LD_1LA0RD_1LB0LD	A	2	1280	count-lex	163	28
1RB0LD_1RC0RD_1LA---_1LA0LD	C	2	1280	count-lex	105	28
1RB0LD_1RC0RD_1LC0LA_1LA0LD	C	2	1280	count-lex	103	28
1RB0LD_1RC0RD_1LC0LA_1LA1LD	C	2	1999	count-lex	232	41
1RB0LD_1RC0RD_1LC0LD_1LA0LD	C	2	1280	count-lex	106	28
1RB0LD_1RC0RD_1LD---_1LA0LD	C	2	1280	count-lex	106	28
1RB0LD_1RC1LB_0LA1LD_0LB1RD	A	2	1280	count-lex	242	18
1RB0LD_1RC1LB_0LA1RD_0LB1RD	A	2	1280	count-lex	93	15
1RB0LD_1RC1LB_1LA1LD_0LB1RD	A	2	1280	count-lex	278	24
1RB0LD_1RC1LB_1LA1RD_0LB1RD	A	2	1280	count-lex	103	21
1RB0LD_1RC1LB_1LA1RD_1LB0RD	A	2	1999	count-lex	162	32
1RB0LD_1RC1RD_0LA---_1LA0RD	C	2	1280	rank	66	18
1RB0LD_1RC1RD_0LC0LA_1LA0RD	C	2	1280	rank	68	18
1RB0LD_1RC1RD_0LC0LD_1LA0RD	C	2	1280	rank	67	18
1RB0LD_1RC1RD_0LC0RD_1LA0RD	C	2	1999	rank	78	18
1RB0LD_1RC1RD_0LD---_1LA0RD	C	2	1999	rank	78	18
1RB0LD_1RC1RD_0RD---_1LA0RD	C	2	1280	rank	76	18
1RB0LD_1RC1RD_1LB---_1LA0RD	C	2	1280	rank	67	18
1RB0LD_1RC1RD_1LC0RB_1LA0RD	C	2	1999	rank	84	20
1RB0LD_1RC1RD_1LC0RD_1LA0RD	C	2	1280	rank	75	20
1RB0LD_1RC1RD_1LC1RB_1LA0RD	C	2	1999	rank	72	18
1RB0LD_1RC1RD_1LC1RD_1LA0RD	C	2	1280	rank	71	18
1RB0LD_1RC1RD_1LD---_1LA0RD	C	2	1280	rank	71	20
1RB0RA_0RC1LB_1LD1RC_0LA1LB	A	2	1280	count-lex	115	15
1RB0RB_0RC1LB_1LD1RC_0LA1LB	A	2	1280	count-lex	83	15
1RB0RB_0RC1LB_1LD1RC_0LA1RB	A	2	1280	count-lex	245	18
1RB0RB_0RC1LB_1LD1RC_1LA1LB	A	2	1280	count-lex	93	15
1RB0RB_1LA0LC_1LD0RD_1RC0LC	B	3	1280	rank	73	14
1RB0RB_1LA0LC_1LD1RC_0RC1LD	B	2	1280	count-lex	64	15
1RB0RB_1LA0LC_1RD0LD_1LC0RC	B	3	1280	rank	77	14
1RB0RB_1LA0LC_1RD1LC_0LC1RD	B	2	1280	count-lex	67	15
1RB0RB_1LA0RC_1LD0RD_1RC0LC	B	3	1280	rank	72	14
1RB0RB_1LA0RC_1LD1RC_0RC1LD	B	2	1280	count-lex	67	15
1RB0RB_1LA0RC_1RD0LD_1LC0RC	B	3	1280	rank	73	14
1RB0RB_1LA0RC_1RD1LC_0LC1RD	B	2	1280	count-lex	64	15
1RB0RB_1LA1LC_0RD1LC_1LB1RD	A	2	1280	count-lex	116	15
1RB0RB_1LA1LC_0RD1LC_1LC1RD	B	2	1280	count-lex	64	15
1RB0RB_1LA1LC_1LD1RC_0RC1LD	B	2	1280	count-lex	50	15
1RB0RB_1LA1LC_1RD0LC_1LB1RD	A	2	1999	count-lex	156	32
1RB0RB_1LA1LC_1RD0LD_1LC0RC	B	3	1280	rank	70	14
1RB0RB_1LA1LC_1RD1LC_0LB1RD	A	2	1280	count-lex	148	15
1RB0RB_1LA1LC_1RD1LC_0LC1RD	B	2	1280	count-lex	69	15
1RB0RB_1LA1RC_0LD1RC_1RB1LD	A	2	1280	count-lex	115	15
1RB0RB_1LA1RC_0LD1RC_1RC1LD	B	2	1280	count-lex	63	15
1RB0RB_1LA1RC_0RD1LC_1LB1RD	A	2	1280	count-lex	246	18
1RB0RB_1LA1RC_1LD0RC_1RB1LD	A	2	1999	count-lex	177	32
1RB0RB_1LA1RC_1LD0RD_1RC0LC	B	3	1280	rank	72	14
1RB0RB_1LA1RC_1LD1RC_0RB1LD	A	2	1280	count-lex	182	15
1RB0RB_1LA1RC_1LD1RC_0RC1LD	B	2	1280	count-lex	76	15
1RB0RB_1LA1RC_1RD1LC_0LC1RD	B	2	1280	count-lex	46	15
1RB0RB_1LC0RD_0LD1RA_0RB1RD	A	2	1999	count-lex	167	41
1RB0RB_1LC1LB_0RD0RA_0LB1RD	A	2	1280	count-lex	104	19
1RB0RC_0LA---_0LD1RC_1RC1LD	B	2	1280	count-lex	65	15
1RB0RC_0LA---_0RD1LC_1LC1RD	B	2	1280	count-lex	70	15
1RB0RC_0LA---_1LD0RD_1RC0LC	B	3	1280	rank	69	14
1RB0RC_0LA---_1LD1RC_0RC1LD	B	2	1280	count-lex	64	15
1RB0RC_0LA---_1RD0LD_1LC0RC	B	3	1280	rank	71	14
1RB0RC_0LA---_1RD1LC_0LC1RD	B	2	1280	count-lex	63	15
1RB0RC_0LA1LC_1LD1RC_1LA1RA	B	2	1999	rank	88	14
1RB0RC_0LA1LC_1RD0LC_0LB1RC	A	2	1999	count-lex	144	31
1RB0RC_0LA1LC_1RD0LC_1LB0RC	A	2	1280	rank	107	18
1RB0RC_0LA1LC_1RD0RC_0LB1RC	A	2	1999	rank	121	20
1RB0RC_0LA1LC_1RD1LC_0LB1RD	A	2	1280	count-lex	170	15
1RB0RC_0LA1RC_0RD1LC_1LB1RD	A	2	1280	count-lex	90	18
1RB0RC_0LA1RC_1LD0LC_0RB1LC	A	2	1999	rank	125	20
1RB0RC_0LA1RC_1LD0RC_0RB1LC	A	2	1999	count-lex	150	31
1RB0RC_0LA1RC_1LD0RC_1RB0LC	A	2	1280	rank	112	18
1RB0RC_0LA1RC_1LD1RC_0RB1LD	A	2	1280	count-lex	185	15
1RB0RC_0LB1LA_1LD1RC_0RC1LD	B	2	1280	count-lex	66	15
1RB0RC_0LB1LA_1RD1LC_0LC1RD	B	2	1280	count-lex	64	15
1RB0RC_0LB1LC_1LD1LC_1RA0LC	B	2	1999	count-lex	177	41
1RB0RC_0LB1RC_1LD1RC_0LC1RA	B	2	1280	rank	29	13
1RB0RC_0LC---_1LD1LC_1RA0LC	B	2	1999	count-lex	180	41
1RB0RC_0LC---_1LD1RC_0LC1RA	B	2	1280	rank	27	13
1RB0RC_0RC0RA_0LD1RC_1LB1LD	A	2	1280	count-lex	102	19
1RB0RC_0RC1LA_0LD1RC_1LB1LD	A	2	1280	count-lex	188	19
1RB0RC_0RC1LB_1LD1RC_0LA1LB	A	2	1280	count-lex	138	21
1RB0RC_0RC1LB_1LD1RC_1LA1LB	A	2	1280	count-lex	155	15
1RB0RC_1LA---_0LD1RC_1RC1LD	B	2	1280	count-lex	71	15
1RB0RC_1LA---_0RD1LC_1LC1RD	B	2	1280	count-lex	62	15
1RB0RC_1LA---_1LD0RD_1RC0LC	B	3	1280	rank	80	14
1RB0RC_1LA---_1LD1RC_0LC1RA	B	2	1999	rank	55	13
1RB0RC_1LA---_1LD1RC_0RC1LD	B	2	1280	count-lex	55	15
1RB0RC_1LA---_1RD0LD_1LC0RC	B	3	1280	rank	75	14
1RB0RC_1LA---_1RD1LC_0LC1RD	B	2	1280	count-lex	68	15
1RB0RC_1LA0LC_1RD1LC_0RC1LB	A	2	1999	rank	93	13
1RB0RC_1LA0RC_1LD1RC_0LC1RB	A	2	1999	rank	90	13
1RB0RC_1LA0RD_0RD0RB_1LD1RC	A	3	1536	rank	113	15
1RB0RC_1LA1LC_0LD1RC_1RB1LD	A	2	1280	count-lex	192	18
1RB0RC_1LA1LC_0RD1LC_1LB1RD	A	2	1280	count-lex	127	15
1RB0RC_1LA1LC_1RD0LC_0LB1RC	A	2	1280	count-lex	94	31
1RB0RC_1LA1LC_1RD0LC_1LB0RC	A	2	1999	rank	107	18
1RB0RC_1LA1LC_1RD0RC_0LB1RC	A	2	1280	rank	107	20
1RB0RC_1LA1LC_1RD1LC_0LB1RD	A	2	1280	count-lex	200	15
1RB0RC_1LA1LD_0LB1RC_1RC1LD	A	2	1280	count-lex	213	15
1RB0RC_1LA1LD_1LB0RD_1RC0LD	A	2	1999	rank	102	18
1RB0RC_1LA1LD_1LB1RC_0RC1LD	A	2	1280	count-lex	98	15
1RB0RC_1LA1RC_0LD1RC_1RB1LD	A	2	1280	count-lex	123	15
1RB0RC_1LA1RC_0RD1LC_1LB1RD	A	2	1280	count-lex	193	18
1RB0RC_1LA1RC_1LD0LC_0RB1LC	A	2	1280	rank	112	20
1RB0RC_1LA1RC_1LD0RC_0RB1LC	A	2	1280	count-lex	91	31
1RB0RC_1LA1RC_1LD0RC_1RB0LC	A	2	1999	rank	104	18
1RB0RC_1LA1RC_1LD1RC_0RB1LD	A	2	1280	count-lex	173	15
1RB0RC_1LA1RD_0RB1LC_1LC1RD	A	2	1280	count-lex	178	15
1RB0RC_1LA1RD_1RB0LD_1LC0RD	A	2	1999	rank	122	18
1RB0RC_1LA1RD_1RB1LC_0LC1RD	A	2	1280	count-lex	104	15
1RB0RC_1LB0RA_1LD0RD_1RC0LC	B	3	1280	rank	77	14
1RB0RC_1LB0RA_1LD1RC_0RC1LD	B	2	1280	count-lex	72	15
1RB0RC_1LB0RA_1RD0LD_1LC0RC	B	3	1280	rank	91	14
1RB0RC_1LB0RA_1RD1LC_0LC1RD	B	2	1280	count-lex	72	15
1RB0RC_1LB0RC_1LD1RC_0LC1RA	B	2	1999	rank	59	13
1RB0RC_1LB1LA_0LD0RC_1RC1LD	B	2	1536	count-lex	157	40
1RB0RC_1LB1LA_0LD1RC_1RC1LD	B	2	1280	count-lex	67	15
1RB0RC_1LB1LA_0RD1LC_1LC1RD	B	2	1280	count-lex	69	15
1RB0RC_1LB1LA_1LD1RC_0RC1LD	B	2	1280	count-lex	41	15
1RB0RC_1LB1LA_1RD0LD_1LC0RC	B	3	1280	rank	73	14
1RB0RC_1LB1LA_1RD1LC_0LC1RD	B	2	1280	count-lex	42	15
1RB0RC_1LB1LC_1LD1LC_1RA0LC	B	2	1999	count-lex	196	41
1RB0RC_1LB1LC_1RD0LC_1RB1RA	A	2	1280	rank	115	20
1RB0RC_1LB1RA_0LD1RC_1RC1LD	B	2	1280	count-lex	56	15
1RB0RC_1LB1RA_1LC1RD_1RC0RC	B	2	1536	rank	57	15
1RB0RC_1LB1RA_1LD0LD_1RD1LC	B	2	1536	rank	55	15
1RB0RC_1LB1RA_1LD1RC_0RC1LD	B	2	1280	count-lex	82	21
1RB0RC_1LB1RA_1RD0LD_1LC0RC	B	3	1280	rank	65	14
1RB0RC_1LB1RC_1LD1RC_0LC1RA	B	2	1999	rank	60	20
1RB0RC_1LC---_1LD1LC_1RA0LC	B	2	1999	count-lex	192	41
1RB0RC_1LC---_1LD1RC_0LC1RA	B	2	1999	rank	60	20
1RB0RC_1LC0LD_1LD0RA_1RD1LB	A	2	1280	rank	130	16
1RB0RC_1LC0RD_0LD1RA_0RB1RD	A	2	1280	count-lex	105	41
1RB0RC_1LC1LB_0RD0RA_0LB1RD	A	2	1280	count-lex	100	19
1RB0RC_1RC---_1LD0LC_1RA0LC	B	2	1280	count-lex	45	28
1RB0RC_1RC---_1LD1RC_0LC1RA	B	2	1999	rank	54	20
1RB0RC_1RC---_1LD1RC_1LC1RA	B	2	1999	rank	97	13
1RB0RC_1RC---_1LD1RC_1LD1RA	B	2	1999	rank	91	14
1RB0RC_1RC0LD_1LA1RD_1LB0RD	A	2	1999	rank	103	20
1RB0RC_1RC1LB_1LA1LD_0LB1RD	A	2	1280	count-lex	272	24
1RB0RD_0LB1LC_1RA0LC_0LD0LC	D	2	1280	rank	93	15
1RB0RD_0LB1LC_1RA0LC_0LD0RC	D	2	1280	rank	92	15
1RB0RD_0LB1LC_1RA0LC_1LD0LC	D	2	1280	rank	83	20
1RB0RD_0LB1LC_1RA0LC_1RC---	D	2	1280	rank	92	15
1RB0RD_0LB1RC_0LD1RA_1LC1RD	B	2	1280	rank	39	13
1RB0RD_0RC---_0LD1RA_1LC1RD	B	2	1280	rank	27	13
1RB0RD_0RC---_0RD0RA_1LD1RC	B	3	1280	rank	25	15
1RB0RD_0RC0RA_0LD1RC_1LB1LD	A	2	1280	count-lex	105	19
1RB0RD_0RC1LB_1LD1RC_0LA1RB	A	2	1280	count-lex	94	24
1RB0RD_0RC1LB_1LD1RC_1LA1LB	A	2	1280	count-lex	100	15
1RB0RD_1LB1LC_1RA0LC_0LC0RD	D	2	1280	rank	95	20
1RB0RD_1LB1LC_1RA0LC_0RC0LD	D	2	1280	rank	211	20
1RB0RD_1LB1LC_1RA0LC_0RC0RD	D	2	1280	rank	159	20
1RB0RD_1LC1LB_0RD0RA_0LB1RD	A	2	1280	count-lex	99	19
1RB0RD_1RC---_0LD1RA_1LC1RD	B	2	1999	rank	76	20
1RB0RD_1RC---_1LC1RA_1LC1RD	B	2	1999	rank	112	14
1RB0RD_1RC0LD_0LA1RD_1LB0RD	A	2	1999	rank	168	18
1RB0RD_1RC0LD_1LA1RD_1LB0RD	A	2	1280	rank	105	20
1RB1LA_0LA0LC_1LD1RC_0RC1LD	B	2	1280	count-lex	76	15
1RB1LA_0LA0LC_1RC1LD_0LC0LB	A	3	1536	rank	128	15
1RB1LA_0LA0LC_1RD1LC_0LC1RD	B	2	1280	count-lex	75	15
1RB1LA_0LA0RC_0LD1RC_1RC1LD	B	2	1280	count-lex	74	15
1RB1LA_0LA0RC_1LD1RC_0LC1RB	A	2	1999	rank	110	13
1RB1LA_0LA0RC_1LD1RC_1LC1RB	A	2	1999	rank	141	13
1RB1LA_0LA0RC_1LD1RC_1LD1RB	A	2	1999	rank	130	10
1RB1LA_0LA0RC_1RD0LD_1LC0RC	B	3	1280	rank	76	14
1RB1LA_0LA0RC_1RD1LC_0LC1RD	B	2	1280	count-lex	43	15
1RB1LA_0LA1LC_0LD1RC_1RC1LD	B	2	1280	count-lex	64	15
1RB1LA_0LA1LC_0RD1LC_1LB1RD	A	2	1280	count-lex	98	15
1RB1LA_0LA1LC_0RD1LC_1LC1RD	B	2	1280	count-lex	56	15
1RB1LA_0LA1LC_1LD1RC_0RC1LD	B	2	1280	count-lex	44	15
1RB1LA_0LA1LC_1RD0LD_1LC0RC	B	3	1280	rank	77	14
1RB1LA_0LA1RC_0LD1RC_1RB1LD	A	2	1280	count-lex	139	15
1RB1LA_0LA1RC_0LD1RC_1RC1LD	B	2	1280	count-lex	45	15
1RB1LA_0LA1RC_1LD0RC_1RB0LC	A	2	1999	rank	105	18
1RB1LA_0LA1RC_1LD0RC_1RB1LB	A	2	1999	rank	121	10
1RB1LA_0LA1RC_1RD0LD_1LC0RC	B	3	1280	rank	72	14
1RB1LA_0LC0RB_1LA0LD_1LC---	D	2	1280	count-lex	152	34
1RB1LA_0LC0RB_1LA0RD_1LC---	D	2	1280	count-lex	137	34
1RB1LA_0LC0RB_1LA1LD_1LA---	D	2	1280	count-lex	121	34
1RB1LA_0LC0RB_1LA1LD_1LB---	D	2	1280	count-lex	192	48
1RB1LA_0LC0RB_1LA1RD_1LA---	D	2	1280	count-lex	152	34
1RB1LA_0LC0RB_1LA1RD_1LD1LA	D	2	1280	count-lex	150	34
1RB1LA_0LC1LD_---1RD_0LA1RD	C	2	1280	count-lex	108	18
1RB1LA_0LC1LD_0LA1RC_0LA1RD	C	2	1280	count-lex	104	18
1RB1LA_0LC1LD_0LD1RC_0LA1RD	C	2	1280	count-lex	150	18
1RB1LA_0LC1LD_0RA1LB_0LA1RD	C	2	1280	count-lex	104	18
1RB1LA_0LC1LD_0RA1LC_0LA1RD	C	2	1280	count-lex	100	18
1RB1LA_0LC1LD_0RD1LC_0LA1RD	C	2	1280	count-lex	143	18
1RB1LA_0LC1LD_1LA0LB_0LA1RD	C	2	1280	count-lex	98	18
1RB1LA_0LC1LD_1LA0RB_0LA1RD	C	2	1280	count-lex	101	18
1RB1LA_0LC1LD_1LA1LB_0LA1RD	C	2	1280	count-lex	128	24
1RB1LA_0LC1LD_1RD0LB_0LA1RD	C	2	1280	count-lex	144	18
1RB1LA_0LC1LD_1RD0LC_0LA1RD	C	2	1280	count-lex	114	18
1RB1LA_0LC1LD_1RD0RB_0LA1RD	C	2	1280	count-lex	148	18
1RB1LA_0LC1LD_1RD0RC_0LA1RD	C	2	1280	count-lex	109	18
1RB1LA_0LC1LD_1RD1LB_0LA1RD	C	2	1280	count-lex	170	24
1RB1LA_0LC1RD_---1LA_0LA1RD	C	2	1280	count-lex	54	15
1RB1LA_0LC1RD_---1RD_0LA1RD	C	2	1280	count-lex	66	15
1RB1LA_0LC1RD_0LA1RC_0LA1RD	C	2	1280	count-lex	65	15
1RB1LA_0LC1RD_0LB1RC_0LA1RD	C	2	1280	count-lex	73	15
1RB1LA_0LC1RD_0LB1RC_1LA0RD	C	2	1280	count-lex	63	32
1RB1LA_0LC1RD_0LD1LB_1LA0RD	C	2	1999	count-lex	123	32
1RB1LA_0LC1RD_0LD1RC_0LA1RD	C	2	1280	count-lex	76	15
1RB1LA_0LC1RD_0RA1LB_0LA1RD	C	2	1280	count-lex	64	15
1RB1LA_0LC1RD_0RA1LC_0LA1RD	C	2	1280	count-lex	64	15
1RB1LA_0LC1RD_0RB1LC_0LA1RD	C	2	1280	count-lex	73	15
1RB1LA_0LC1RD_0RB1LC_1LA0RD	C	2	1280	count-lex	63	32
1RB1LA_0LC1RD_0RD1LB_1LA0RD	C	2	1999	count-lex	134	32
1RB1LA_0LC1RD_0RD1LC_0LA1RD	C	2	1280	count-lex	73	15
1RB1LA_0LC1RD_1LA0LB_0LA1RD	C	2	1280	count-lex	66	15
1RB1LA_0LC1RD_1LA0LC_0LA1RD	C	2	1280	count-lex	61	15
1RB1LA_0LC1RD_1LA0RB_0LA1RD	C	2	1280	count-lex	63	15
1RB1LA_0LC1RD_1LA0RC_0LA1RD	C	2	1280	count-lex	60	15
1RB1LA_0LC1RD_1LA1LB_0LA1RD	C	2	1280	count-lex	79	21
1RB1LA_0LC1RD_1LB1RC_0LA1RD	C	2	1280	count-lex	62	15
1RB1LA_0LC1RD_1LD0LB_1LA0RD	C	2	1999	count-lex	130	32
1RB1LA_0LC1RD_1LD0RB_1LA0RD	C	2	1999	count-lex	131	32
1RB1LA_0LC1RD_1LD1RC_0LA1RD	C	2	1280	count-lex	63	15
