census_machine	upstream_tnf	upstream_status	cert_family	list	mode	nstates_after	dropped
1RB1LA_1LC1RD_0RD1LC_1LA0RA	1RB1LA_1LC1RD_0RD1LC_1LA0RA	none		C	direct1	4	
1RB1LA_1LC1RD_0RD1LC_1LA0RD	1RB1LA_1LC1RD_0RD1LC_1LA0RD	none		B	direct1	4	
1RB1LA_1LC1RD_0RD1LC_1LA1RB	1RB1LA_1LC1RD_0RD1LC_1LA1RB	none		C	direct1	4	
1RB1LA_1LC1RD_0RD1RC_1LA0LD	1RB1LA_1LC1RD_0RD1RC_1LA0LD	none		B	direct1	4	
1RB1LA_1LC1RD_0RD1RC_1LA0RA	1RB1LA_1LC1RD_0RD1RC_1LA0RA	none		C	direct1	4	
1RB1LA_1LC1RD_0RD1RC_1LA0RD	1RB1LA_1LC1RD_0RD1RC_1LA0RD	none		B	direct1	4	
1RB1LA_1LC1RD_0RD1RC_1LA1RB	1RB1LA_1LC1RD_0RD1RC_1LA1RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LA0LB_0LA0RB	1RB1LA_1LC1RD_1LA0LB_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LA0LB_1LA0LD	1RB1LA_1LC1RD_1LA0LB_1LA0LD	none		B	direct1	4	
1RB1LA_1LC1RD_1LA0LB_1LA0RA	1RB1LA_1LC1RD_1LA0LB_1LA0RA	none		C	direct1	4	
1RB1LA_1LC1RD_1LA0LB_1LA1RB	1RB1LA_1LC1RD_1LA0LB_1LA1RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LA0LC_0LA0RB	1RB1LA_1LC1RD_1LA0LC_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LA0LC_0LA1RD	1RB1LA_1LC1RD_1LA0LC_0LA1RD	none		B	direct1	4	
1RB1LA_1LC1RD_1LA0LC_0RD1LC	1RB1LA_1LC1RD_1LA0LC_0RD1LC	none		C	direct1	4	
1RB1LA_1LC1RD_1LA0LC_1LA0RD	1RB1LA_1LC1RD_1LA0LC_1LA0RD	none		B	direct1	4	
1RB1LA_1LC1RD_1LA0RA_0LA0RB	1RB1LA_1LC1RD_1LA0RA_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LA0RB_0LA0RB	1RB1LA_1LC1RD_1LA0RB_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LA0RC_0LA0RB	1RB1LA_1LC1RD_1LA0RC_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LA0RC_0LA1RD	1RB1LA_1LC1RD_1LA0RC_0LA1RD	none		B	direct1	4	
1RB1LA_1LC1RD_1LA0RC_1LA0RA	1RB1LA_1LC1RD_1LA0RC_1LA0RA	none		C	direct1	4	
1RB1LA_1LC1RD_1LA0RC_1LA0RD	1RB1LA_1LC1RD_1LA0RC_1LA0RD	none		B	direct1	4	
1RB1LA_1LC1RD_1LA0RC_1LA1RB	1RB1LA_1LC1RD_1LA0RC_1LA1RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LA0RD_0LA0RB	1RB1LA_1LC1RD_1LA0RD_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LA1LA_0LA0RB	1RB1LA_1LC1RD_1LA1LA_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LA1LB_0LA0RB	1RB1LA_1LC1RD_1LA1LB_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LA1LB_1LA0LD	1RB1LA_1LC1RD_1LA1LB_1LA0LD	none		B	direct1	4	
1RB1LA_1LC1RD_1LA1LB_1LA1RB	1RB1LA_1LC1RD_1LA1LB_1LA1RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LA1LC_0LA0RB	1RB1LA_1LC1RD_1LA1LC_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LA1LC_1LA0LD	1RB1LA_1LC1RD_1LA1LC_1LA0LD	none		B	direct1	4	
1RB1LA_1LC1RD_1LA1LC_1LA0RA	1RB1LA_1LC1RD_1LA1LC_1LA0RA	none		C	direct1	4	
1RB1LA_1LC1RD_1LA1LC_1LA0RD	1RB1LA_1LC1RD_1LA1LC_1LA0RD	none		B	direct1	4	
1RB1LA_1LC1RD_1LA1LC_1LA1RB	1RB1LA_1LC1RD_1LA1LC_1LA1RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LA1RA_0LA0RB	1RB1LA_1LC1RD_1LA1RA_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LA1RB_0LA0RB	1RB1LA_1LC1RD_1LA1RB_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LA1RC_0LA0RB	1RB1LA_1LC1RD_1LA1RC_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LA1RC_1LA0RA	1RB1LA_1LC1RD_1LA1RC_1LA0RA	none		C	direct1	4	
1RB1LA_1LC1RD_1LA1RC_1LA0RD	1RB1LA_1LC1RD_1LA1RC_1LA0RD	none		B	direct1	4	
1RB1LA_1LC1RD_1LA1RC_1LA1RB	1RB1LA_1LC1RD_1LA1RC_1LA1RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LA1RD_0LA0RB	1RB1LA_1LC1RD_1LA1RD_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LB0RA_0LA0RB	1RB1LA_1LC1RD_1LB0RA_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LB0RA_0RB0RD	1RB1LA_1LC1RD_1LB0RA_0RB0RD	none		C	direct1	4	
1RB1LA_1LC1RD_1LB0RA_0RC0RD	1RB1LA_1LC1RD_1LB0RA_0RC0RD	none		C	direct1	4	
1RB1LA_1LC1RD_1LB0RB_0LA0RB	1RB1LA_1LC1RD_1LB0RB_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LB1LA_0LA0RB	1RB1LA_1LC1RD_1LB1LA_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LB1LA_0RB0RD	1RB1LA_1LC1RD_1LB1LA_0RB0RD	none		C	direct1	4	
1RB1LA_1LC1RD_1LB1RA_0LA0RB	1RB1LA_1LC1RD_1LB1RA_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LB1RA_0RB0RD	1RB1LA_1LC1RD_1LB1RA_0RB0RD	none		C	direct1	4	
1RB1LA_1LC1RD_1LB1RA_0RC0RD	1RB1LA_1LC1RD_1LB1RA_0RC0RD	none		C	direct1	4	
1RB1LA_1LC1RD_1LB1RB_0LA0RB	1RB1LA_1LC1RD_1LB1RB_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LB1RC_0LA0RB	1RB1LA_1LC1RD_1LB1RC_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LB1RC_1LA0LD	1RB1LA_1LC1RD_1LB1RC_1LA0LD	none		B	direct1	4	
1RB1LA_1LC1RD_1LB1RC_1LA0RD	1RB1LA_1LC1RD_1LB1RC_1LA0RD	none		B	direct1	4	
1RB1LA_1LC1RD_1LB1RD_0LA0RB	1RB1LA_1LC1RD_1LB1RD_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LC1LA_0LA0RB	1RB1LA_1LC1RD_1LC1LA_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LC1RA_0LA0RB	1RB1LA_1LC1RD_1LC1RA_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LC1RD_0LA0RB	1RB1LA_1LC1RD_1LC1RD_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LD0LB_1LA0LD	1RB1LA_1LC1RD_1LD0LB_1LA0LD	none		B	direct1	4	
1RB1LA_1LC1RD_1LD0LC_1LA0LD	1RB1LA_1LC1RD_1LD0LC_1LA0LD	none		B	direct1	4	
1RB1LA_1LC1RD_1LD0LC_1LA0RA	1RB1LA_1LC1RD_1LD0LC_1LA0RA	none		C	direct1	4	
1RB1LA_1LC1RD_1LD0RC_1LA0LD	1RB1LA_1LC1RD_1LD0RC_1LA0LD	none		B	direct1	4	
1RB1LA_1LC1RD_1LD0RC_1LA0RD	1RB1LA_1LC1RD_1LD0RC_1LA0RD	none		B	direct1	4	
1RB1LA_1LC1RD_1LD1LB_1LA0RA	1RB1LA_1LC1RD_1LD1LB_1LA0RA	none		C	direct1	4	
1RB1LA_1LC1RD_1LD1LB_1LA0RD	1RB1LA_1LC1RD_1LD1LB_1LA0RD	none		B	direct1	4	
1RB1LA_1LC1RD_1LD1LB_1LA1RB	1RB1LA_1LC1RD_1LD1LB_1LA1RB	none		C	direct1	4	
1RB1LA_1LC1RD_1LD1LC_1LA0LD	1RB1LA_1LC1RD_1LD1LC_1LA0LD	none		B	direct1	4	
1RB1LA_1LC1RD_1LD1RC_1LA0LD	1RB1LA_1LC1RD_1LD1RC_1LA0LD	none		B	direct1	4	
1RB1LA_1LC1RD_1LD1RC_1LA0RD	1RB1LA_1LC1RD_1LD1RC_1LA0RD	none		B	direct1	4	
1RB1LA_1LC1RD_1RA0LB_0LA0RB	1RB1LA_1LC1RD_1RA0LB_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RA0LB_0LA1RD	1RB1LA_1LC1RD_1RA0LB_0LA1RD	none		B	direct1	4	
1RB1LA_1LC1RD_1RA0LB_1LA0RA	1RB1LA_1LC1RD_1RA0LB_1LA0RA	none		C	direct1	4	
1RB1LA_1LC1RD_1RA0LB_1LA0RD	1RB1LA_1LC1RD_1RA0LB_1LA0RD	none		B	direct1	4	
1RB1LA_1LC1RD_1RA0LB_1LA1RB	1RB1LA_1LC1RD_1RA0LB_1LA1RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RA0LC_0LA0RB	1RB1LA_1LC1RD_1RA0LC_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RA0LC_1LA0RD	1RB1LA_1LC1RD_1RA0LC_1LA0RD	none		B	direct1	4	
1RB1LA_1LC1RD_1RA0RA_0LA0RB	1RB1LA_1LC1RD_1RA0RA_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RA0RB_0LA0RB	1RB1LA_1LC1RD_1RA0RB_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RA0RD_0LA0RB	1RB1LA_1LC1RD_1RA0RD_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RA1LA_0LA0RB	1RB1LA_1LC1RD_1RA1LA_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RA1LB_0LA0RB	1RB1LA_1LC1RD_1RA1LB_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RA1LB_1LA0RD	1RB1LA_1LC1RD_1RA1LB_1LA0RD	none		B	direct1	4	
1RB1LA_1LC1RD_1RA1LB_1LA1RB	1RB1LA_1LC1RD_1RA1LB_1LA1RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RA1LC_0LA0RB	1RB1LA_1LC1RD_1RA1LC_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RA1LC_1LA0LD	1RB1LA_1LC1RD_1RA1LC_1LA0LD	none		B	direct1	4	
1RB1LA_1LC1RD_1RA1LC_1LA0RA	1RB1LA_1LC1RD_1RA1LC_1LA0RA	none		C	direct1	4	
1RB1LA_1LC1RD_1RA1LC_1LA0RD	1RB1LA_1LC1RD_1RA1LC_1LA0RD	none		B	direct1	4	
1RB1LA_1LC1RD_1RA1LC_1LA1RB	1RB1LA_1LC1RD_1RA1LC_1LA1RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RA1RA_0LA0RB	1RB1LA_1LC1RD_1RA1RA_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RA1RB_0LA0RB	1RB1LA_1LC1RD_1RA1RB_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RA1RD_0LA0RB	1RB1LA_1LC1RD_1RA1RD_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RB0LB_0LA0RB	1RB1LA_1LC1RD_1RB0LB_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RB0LB_0LA1RD	1RB1LA_1LC1RD_1RB0LB_0LA1RD	none		B	direct1	4	
1RB1LA_1LC1RD_1RB0LB_1LA0RD	1RB1LA_1LC1RD_1RB0LB_1LA0RD	none		B	direct1	4	
1RB1LA_1LC1RD_1RB0RA_0LA0RB	1RB1LA_1LC1RD_1RB0RA_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RB0RB_0LA0RB	1RB1LA_1LC1RD_1RB0RB_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RB0RD_0LA0RB	1RB1LA_1LC1RD_1RB0RD_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RB1LA_0LA0RB	1RB1LA_1LC1RD_1RB1LA_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RB1LB_0LA0RB	1RB1LA_1LC1RD_1RB1LB_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RB1LB_1LA0LD	1RB1LA_1LC1RD_1RB1LB_1LA0LD	none		B	direct1	4	
1RB1LA_1LC1RD_1RB1LB_1LA0RA	1RB1LA_1LC1RD_1RB1LB_1LA0RA	none		C	direct1	4	
1RB1LA_1LC1RD_1RB1LB_1LA0RD	1RB1LA_1LC1RD_1RB1LB_1LA0RD	none		B	direct1	4	
1RB1LA_1LC1RD_1RB1LB_1LA1RB	1RB1LA_1LC1RD_1RB1LB_1LA1RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RB1LC_0LA0RB	1RB1LA_1LC1RD_1RB1LC_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RB1LC_1LA0LD	1RB1LA_1LC1RD_1RB1LC_1LA0LD	none		B	direct1	4	
1RB1LA_1LC1RD_1RB1RA_0LA0RB	1RB1LA_1LC1RD_1RB1RA_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RB1RB_0LA0RB	1RB1LA_1LC1RD_1RB1RB_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RB1RD_0LA0RB	1RB1LA_1LC1RD_1RB1RD_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RC0LB_0LA0RB	1RB1LA_1LC1RD_1RC0LB_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RC0LB_1LA0RA	1RB1LA_1LC1RD_1RC0LB_1LA0RA	none		C	direct1	4	
1RB1LA_1LC1RD_1RC0LB_1LA0RD	1RB1LA_1LC1RD_1RC0LB_1LA0RD	none		B	direct1	4	
1RB1LA_1LC1RD_1RC0LB_1LA1RB	1RB1LA_1LC1RD_1RC0LB_1LA1RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RC1LA_0LA0RB	1RB1LA_1LC1RD_1RC1LA_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RC1LB_1LA0RA	1RB1LA_1LC1RD_1RC1LB_1LA0RA	none		C	direct1	4	
1RB1LA_1LC1RD_1RC1LB_1LA1RB	1RB1LA_1LC1RD_1RC1LB_1LA1RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RC1RA_0LA0RB	1RB1LA_1LC1RD_1RC1RA_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RC1RD_0LA0RB	1RB1LA_1LC1RD_1RC1RD_0LA0RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RD0LB_0LA1RD	1RB1LA_1LC1RD_1RD0LB_0LA1RD	none		B	direct1	4	
1RB1LA_1LC1RD_1RD0LB_1LA0LD	1RB1LA_1LC1RD_1RD0LB_1LA0LD	none		B	direct1	4	
1RB1LA_1LC1RD_1RD0LB_1LA0RD	1RB1LA_1LC1RD_1RD0LB_1LA0RD	none		B	direct1	4	
1RB1LA_1LC1RD_1RD0LC_0LA1RD	1RB1LA_1LC1RD_1RD0LC_0LA1RD	none		B	direct1	4	
1RB1LA_1LC1RD_1RD0LC_1LA0LD	1RB1LA_1LC1RD_1RD0LC_1LA0LD	none		B	direct1	4	
1RB1LA_1LC1RD_1RD0LC_1LA0RA	1RB1LA_1LC1RD_1RD0LC_1LA0RA	none		C	direct1	4	
1RB1LA_1LC1RD_1RD0LC_1LA0RD	1RB1LA_1LC1RD_1RD0LC_1LA0RD	none		B	direct1	4	
1RB1LA_1LC1RD_1RD0LC_1LA1RB	1RB1LA_1LC1RD_1RD0LC_1LA1RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RD0RC_0LA1RD	1RB1LA_1LC1RD_1RD0RC_0LA1RD	none		B	direct1	4	
1RB1LA_1LC1RD_1RD0RC_1LA0RD	1RB1LA_1LC1RD_1RD0RC_1LA0RD	none		B	direct1	4	
1RB1LA_1LC1RD_1RD1LB_1LA0LD	1RB1LA_1LC1RD_1RD1LB_1LA0LD	none		B	direct1	4	
1RB1LA_1LC1RD_1RD1LB_1LA0RA	1RB1LA_1LC1RD_1RD1LB_1LA0RA	none		C	direct1	4	
1RB1LA_1LC1RD_1RD1LB_1LA1RB	1RB1LA_1LC1RD_1RD1LB_1LA1RB	none		C	direct1	4	
1RB1LA_1LC1RD_1RD1LC_1LA0RD	1RB1LA_1LC1RD_1RD1LC_1LA0RD	none		B	direct1	4	
1RB1LA_1LC1RD_1RD1RC_1LA0RD	1RB1LA_1LC1RD_1RD1RC_1LA0RD	none		B	direct1	4	
1RB1LA_1RC0LB_0RD0RC_1LD0LA	1RB1LA_1RC0LB_0RD0RC_1LD0LA	none		C	direct1	4	
1RB1LA_1RC0LB_1LD0RD_0RD0LA	1RB1LA_1RC0LB_1LD0RD_0RD0LA	none		C	direct1	4	
1RB1LA_1RC0LC_1LD1RA_0RB0LD	1RB1LA_1RC0LC_1LD1RA_0RB0LD	none		C	direct1	4	
1RB1LA_1RC0LC_1LD1RA_0RC0LD	1RB1LA_1RC0LC_1LD1RA_0RC0LD	none		C	direct1	4	
1RB1LA_1RC0LC_1LD1RC_0RA1LB	1RB1LA_1RC0LC_1LD1RC_0RA1LB	none		C	direct1	4	
1RB1LA_1RC0LD_0LA0RB_1LB0RC	1RB1LA_1RC0LD_0LA0RB_1LB0RC	none		C	direct1	4	
1RB1LA_1RC0LD_0LA0RB_1LB1RB	1RB1LA_1RC0LD_0LA0RB_1LB1RB	none		C	direct1	4	
1RB1LA_1RC0LD_0LA0RD_1LB1LD	1RB1LA_1RC0LD_0LA0RD_1LB1LD	none		B	direct1	4	
1RB1LA_1RC0LD_0LA1RB_0RB1LB	1RB1LA_1RC0LD_0LA1RB_0RB1LB	none		C	direct1	4	
1RB1LA_1RC0LD_0LA1RB_0RC1LD	1RB1LA_1RC0LD_0LA1RB_0RC1LD	none		C	direct1	4	
1RB1LA_1RC0LD_0LA1RB_0RD1LB	1RB1LA_1RC0LD_0LA1RB_0RD1LB	none		C	direct1	4	
1RB1LA_1RC0LD_0LA1RD_1LB0RD	1RB1LA_1RC0LD_0LA1RD_1LB0RD	none		B	direct1	4	
1RB1LA_1RC0LD_1LA0RD_1LB1LD	1RB1LA_1RC0LD_1LA0RD_1LB1LD	none		B	direct1	4	
1RB1LA_1RC0LD_1LA1RB_0RB1LB	1RB1LA_1RC0LD_1LA1RB_0RB1LB	none		C	direct1	4	
1RB1LA_1RC0LD_1LA1RB_0RC1LD	1RB1LA_1RC0LD_1LA1RB_0RC1LD	none		C	direct1	4	
1RB1LA_1RC0LD_1LA1RB_0RD1LB	1RB1LA_1RC0LD_1LA1RB_0RD1LB	none		C	direct1	4	
1RB1LA_1RC0LD_1LA1RD_1LB0RD	1RB1LA_1RC0LD_1LA1RD_1LB0RD	none		B	direct1	4	
1RB1LA_1RC0RB_0LC1LD_---0LA	1RB1LA_1RC0RB_0LC1LD_---0LA	none		C	direct1	4	
1RB1LA_1RC0RB_1LC1LD_---0LA	1RB1LA_1RC0RB_1LC1LD_---0LA	none		C	direct1	4	
1RB1LA_1RC0RB_1LD1RA_0RB0LD	1RB1LA_1RC0RB_1LD1RA_0RB0LD	none		C	direct1	4	
1RB1LA_1RC0RC_0LD0RB_1LD0LA	1RB1LA_1RC0RC_0LD0RB_1LD0LA	none		C	direct1	4	
1RB1LA_1RC0RC_1LA1RD_1RA0LD	1RB1LA_1RC0RC_1LA1RD_1RA0LD	none		C	direct1	4	
1RB1LA_1RC0RD_0LA---_0LA1RD	1RB1LA_1RC0RD_0LA---_0LA1RD	none		C	direct1	4	
1RB1LA_1RC0RD_0LC0LA_0LA1RD	1RB1LA_1RC0RD_0LC0LA_0LA1RD	none		C	direct1	4	
1RB1LA_1RC0RD_0LC0LD_0LA1RD	1RB1LA_1RC0RD_0LC0LD_0LA1RD	none		C	direct1	4	
1RB1LA_1RC0RD_0LC1LA_0LA1RD	1RB1LA_1RC0RD_0LC1LA_0LA1RD	none		C	direct1	4	
1RB1LA_1RC0RD_0LC1LD_0LA1RD	1RB1LA_1RC0RD_0LC1LD_0LA1RD	none		C	direct1	4	
1RB1LA_1RC0RD_0LC1RD_0LA1RD	1RB1LA_1RC0RD_0LC1RD_0LA1RD	none		C	direct1	4	
1RB1LA_1RC0RD_0LD---_0LA1RD	1RB1LA_1RC0RD_0LD---_0LA1RD	none		C	direct1	4	
1RB1LA_1RC0RD_1LA---_0LA1RD	1RB1LA_1RC0RD_1LA---_0LA1RD	none		C	direct1	4	
1RB1LA_1RC0RD_1LC0LA_0LA1RD	1RB1LA_1RC0RD_1LC0LA_0LA1RD	none		C	direct1	4	
1RB1LA_1RC0RD_1LC0LD_0LA1RD	1RB1LA_1RC0RD_1LC0LD_0LA1RD	none		C	direct1	4	
1RB1LA_1RC0RD_1LC1LA_0LA1RD	1RB1LA_1RC0RD_1LC1LA_0LA1RD	none		C	direct1	4	
1RB1LA_1RC0RD_1LC1LD_0LA1RD	1RB1LA_1RC0RD_1LC1LD_0LA1RD	none		C	direct1	4	
1RB1LA_1RC0RD_1LC1RA_0LA1RD	1RB1LA_1RC0RD_1LC1RA_0LA1RD	none		C	direct1	4	
1RB1LA_1RC0RD_1LC1RD_0LA1RD	1RB1LA_1RC0RD_1LC1RD_0LA1RD	none		C	direct1	4	
1RB1LA_1RC0RD_1LD---_0LA1RD	1RB1LA_1RC0RD_1LD---_0LA1RD	none		C	direct1	4	
1RB1LA_1RC0RD_1RD---_0LA1RD	1RB1LA_1RC0RD_1RD---_0LA1RD	none		C	direct1	4	
1RB1LA_1RC1LB_0LA0RD_0LB1RD	1RB1LA_1RC1LB_0LA0RD_0LB1RD	none		C	direct1	4	
1RB1LA_1RC1LB_0LA1RD_0LB0RC	1RB1LA_1RC1LB_0LA1RD_0LB0RC	none		C	direct1	4	
1RB1LA_1RC1LB_0LA1RD_1LB0RB	1RB1LA_1RC1LB_0LA1RD_1LB0RB	none		C	direct1	4	
1RB1LA_1RC1LB_0LA1RD_1LB0RD	1RB1LA_1RC1LB_0LA1RD_1LB0RD	none		B	direct1	4	
1RB1LA_1RC1LB_0LA1RD_1LB1RC	1RB1LA_1RC1LB_0LA1RD_1LB1RC	none		C	direct1	4	
1RB1LA_1RC1LB_0LB1RD_0LA0RC	1RB1LA_1RC1LB_0LB1RD_0LA0RC	none		C	direct1	4	
1RB1LA_1RC1LB_0LB1RD_1LA0RC	1RB1LA_1RC1LB_0LB1RD_1LA0RC	none		C	direct1	4	
1RB1LA_1RC1LB_0LD0RC_1LB0LA	1RB1LA_1RC1LB_0LD0RC_1LB0LA	none		B	direct1	4	
1RB1LA_1RC1LB_0LD0RC_1LB1LA	1RB1LA_1RC1LB_0LD0RC_1LB1LA	none		B	direct1	4	
1RB1LA_1RC1LB_1LA0RD_0LB1RD	1RB1LA_1RC1LB_1LA0RD_0LB1RD	none		C	direct1	4	
1RB1LA_1RC1LB_1LA1RD_0LB0RC	1RB1LA_1RC1LB_1LA1RD_0LB0RC	none		C	direct1	4	
1RB1LA_1RC1LB_1LA1RD_1LB0RB	1RB1LA_1RC1LB_1LA1RD_1LB0RB	none		C	direct1	4	
1RB1LA_1RC1LB_1LA1RD_1LB0RD	1RB1LA_1RC1LB_1LA1RD_1LB0RD	none		B	direct1	4	
1RB1LA_1RC1LB_1LA1RD_1LB1RC	1RB1LA_1RC1LB_1LA1RD_1LB1RC	none		C	direct1	4	
1RB1LA_1RC1LB_1LB1RD_1LA1RC	1RB1LA_1RC1LB_1LB1RD_1LA1RC	none		C	direct1	4	
1RB1LA_1RC1LB_1LD0RC_0LD0RA	1RB1LA_1RC1LB_1LD0RC_0LD0RA	none		C	direct1	4	
1RB1LA_1RC1LB_1RD1LD_0LA0LB	1RB1LA_1RC1LB_1RD1LD_0LA0LB	none		B	direct1	4	
1RB1LA_1RC1LB_1RD1LD_1LA0LB	1RB1LA_1RC1LB_1RD1LD_1LA0LB	none		B	direct1	4	
1RB1LA_1RC1LC_0LA0LD_1RB1LD	1RB1LA_1RC1LC_0LA0LD_1RB1LD	none		B	direct1	4	
1RB1LA_1RC1LC_0LA1RD_1LB0RD	1RB1LA_1RC1LC_0LA1RD_1LB0RD	none		B	direct1	4	
1RB1LA_1RC1LC_0LD0LA_---0LA	1RB1LA_1RC1LC_0LD0LA_---0LA	none		B	direct1	4	
1RB1LA_1RC1LC_0LD0LA_---1LA	1RB1LA_1RC1LC_0LD0LA_---1LA	none		B	direct1	4	
1RB1LA_1RC1LC_0LD0LA_---1LC	1RB1LA_1RC1LC_0LD0LA_---1LC	none		B	direct1	4	
1RB1LA_1RC1LC_0LD0LA_0LA0RC	1RB1LA_1RC1LC_0LD0LA_0LA0RC	none		B	direct1	4	
1RB1LA_1RC1LC_0LD0LA_0LA1LD	1RB1LA_1RC1LC_0LD0LA_0LA1LD	none		B	direct1	4	
1RB1LA_1RC1LC_0LD0LA_0LA1RD	1RB1LA_1RC1LC_0LD0LA_0LA1RD	none		B	direct1	4	
1RB1LA_1RC1LC_0LD0LA_0LB1LB	1RB1LA_1RC1LC_0LD0LA_0LB1LB	none		B	direct1	4	
1RB1LA_1RC1LC_0LD0LA_0LB1RD	1RB1LA_1RC1LC_0LD0LA_0LB1RD	none		B	direct1	4	
1RB1LA_1RC1LC_0LD0LA_0LC1RD	1RB1LA_1RC1LC_0LD0LA_0LC1RD	none		B	direct1	4	
1RB1LA_1RC1LC_0LD0LA_0RA0LB	1RB1LA_1RC1LC_0LD0LA_0RA0LB	none		B	direct1	4	
1RB1LA_1RC1LC_0LD0LA_0RA1LB	1RB1LA_1RC1LC_0LD0LA_0RA1LB	none		B	direct1	4	
1RB1LA_1RC1LC_0LD0LA_0RA1LD	1RB1LA_1RC1LC_0LD0LA_0RA1LD	none		B	direct1	4	
1RB1LA_1RC1LC_0LD0LA_0RB0LB	1RB1LA_1RC1LC_0LD0LA_0RB0LB	none		B	direct1	4	
1RB1LA_1RC1LC_0LD0LA_0RB1LB	1RB1LA_1RC1LC_0LD0LA_0RB1LB	none		B	direct1	4	
1RB1LA_1RC1LC_0LD0LA_0RB1LD	1RB1LA_1RC1LC_0LD0LA_0RB1LD	none		B	direct1	4	
1RB1LA_1RC1LC_0LD0LA_0RC1LD	1RB1LA_1RC1LC_0LD0LA_0RC1LD	none		B	direct1	4	
1RB1LA_1RC1LC_0LD0LA_0RD1LB	1RB1LA_1RC1LC_0LD0LA_0RD1LB	none		B	direct1	4	
1RB1LA_1RC1LC_0LD0LA_1LA0LB	1RB1LA_1RC1LC_0LD0LA_1LA0LB	none		B	direct1	4	
1RB1LA_1RC1LC_0LD0LA_1LA0LD	1RB1LA_1RC1LC_0LD0LA_1LA0LD	none		B	direct1	4	
1RB1LA_1RC1LC_0LD0LA_1LA0RC	1RB1LA_1RC1LC_0LD0LA_1LA0RC	none		B	direct1	4	
