# spec	class	quietest_last_fire_in_1e8 (-1: EDGE/HALT)
1RB1RB_0RC1RD_1LA1LC_0LC0RD	QH	1
1RB1RB_1LA0RC_0LD1RA_1RC1LD	SP	67108859
1RB1RB_1LA0RC_0LD1RB_1RC1LD	QH	0
1RB1RB_1LA0RC_1LD0RC_0LD0RB	QH	2
1RB1RB_1LA0RC_1LD0RC_0LD1RB	QH	0
1RB1RB_1LA0RC_1LD1RC_0LD0RB	QH	2
1RB1RB_1LA1LC_1LB0RD_0LB1RD	QH	2
1RB1RB_1LA1LC_1LB0RD_0LC1RD	QH	2
1RB1RB_1LA1LC_1RD0LC_0RD0LA	DN	99999991
1RB1RB_1LA1LC_1RD0LC_0RD1LA	QH	1
1RB1RB_1LA1RC_0LD0RA_1RA1LD	SP	50331642
1RB1RB_1LA1RC_0LD0RB_1RB1LD	QH	2
1RB1RB_1LA1RC_1LD0RB_0RC0LD	QH	2
1RB1RB_1LA1RC_1LD0RC_0LD0LA	QH	0
1RB1RB_1LA1RC_1LD0RC_0LD1LA	QH	0
1RB1RB_1LB1LC_1RD0LC_0RD1LA	QH	1
1RB1RB_1LB1RC_0RC1LD_1LA0LD	QH	1
1RB1RB_1LB1RC_1LD0RC_0LB1LA	QH	9
1RB1RB_1LB1RC_1LD0RC_0LD1LA	QH	1
1RB1RB_1LC0LA_1RD0LC_0RD1LA	DN	99999990
1RB1RB_1LC0LC_1RD1LB_1RA0RD	QH	9
1RB1RB_1LC0LD_0RD1LB_0RA1RD	SP	75448341
1RB1RB_1LC0LD_1RC0LB_1RD0RA	DN	99999987
1RB1RB_1LC0LD_1RD1LB_0RA1RD	SP	33521628
1RB1RB_1LC0RA_0RD1LB_0LA1RD	SP	89478520
1RB1RB_1LC0RA_0RD1LB_0LB1RD	SP	89511244
1RB1RB_1LC0RA_0RD1LB_0LC1RD	SP	89511317
1RB1RB_1LC0RA_0RD1LB_0RA1RD	SP	50307087
1RB1RB_1LC0RA_0RD1LB_1LA1RD	SP	50307109
1RB1RB_1LC0RA_0RD1LB_1LB1RD	SP	89511244
1RB1RB_1LC0RA_0RD1LB_1LC1RD	SP	89478496
1RB1RB_1LC0RA_0RD1LB_1RA1RD	SP	89413019
1RB1RB_1LC0RA_0RD1LB_1RB1RD	SP	50331618
1RB1RB_1LC0RA_1RD0LB_0LA1RC	SP	89429409
1RB1RB_1LC0RA_1RD0LB_1LA1RC	SP	34901457
1RB1RB_1LC0RA_1RD0LB_1LB1RC	SP	89462084
1RB1RB_1LC0RA_1RD1LB_0LA1RD	SP	50331629
1RB1RB_1LC0RA_1RD1LB_0LB1RD	SP	50307098
1RB1RB_1LC0RA_1RD1LB_0LC0RD	QH	0
1RB1RB_1LC0RA_1RD1LB_0LC1RD	SP	89511256
1RB1RB_1LC0RA_1RD1LB_0RA1RD	SP	89445683
1RB1RB_1LC0RA_1RD1LB_1LA1RD	SP	89445705
1RB1RB_1LC0RA_1RD1LB_1LB1RD	SP	50307098
1RB1RB_1LC0RA_1RD1LB_1LC1RD	SP	50331607
1RB1RB_1LC0RA_1RD1LB_1RA1RD	SP	34911594
1RB1RB_1LC0RA_1RD1LB_1RB1RD	SP	89413008
1RB1RB_1LC0RB_0LC0RD_1LA1RD	QH	3
1RB1RB_1LC0RB_0LC1LD_0RA---	QH	0
1RB1RB_1LC0RB_0LC1LD_0RD1RA	QH	0
1RB1RB_1LC0RB_0LC1LD_1RA0RA	QH	0
1RB1RB_1LC0RB_0LC1LD_1RA0RC	QH	0
1RB1RB_1LC0RB_0LC1LD_1RA1RA	QH	0
1RB1RB_1LC0RB_0LC1LD_1RC0RA	QH	0
1RB1RB_1LC0RB_0LC1LD_1RC1RA	QH	0
1RB1RB_1LC0RB_0LC1LD_1RD1RA	QH	0
1RB1RB_1LC0RB_0LC1RD_0LA0RB	QH	0
1RB1RB_1LC0RB_0LC1RD_0LA1LA	QH	0
1RB1RB_1LC0RB_0LC1RD_0RB1LA	QH	0
1RB1RB_1LC0RB_0LC1RD_1LA0LC	QH	0
1RB1RB_1LC0RB_0LC1RD_1LA0LD	QH	4
1RB1RB_1LC0RB_0LC1RD_1LA0RB	QH	0
1RB1RB_1LC0RB_0LC1RD_1LA0RC	QH	0
1RB1RB_1LC0RB_0LC1RD_1LA0RD	QH	3
1RB1RB_1LC0RB_0LC1RD_1LA1LA	QH	0
1RB1RB_1LC0RB_0LC1RD_1LA1LD	QH	4
1RB1RB_1LC0RB_0LC1RD_1LA1RC	QH	0
1RB1RB_1LC0RB_0LC1RD_1LA1RD	QH	0
1RB1RB_1LC0RB_0LC1RD_1LC1LA	QH	0
1RB1RB_1LC0RB_0LD1LA_0LD1RA	DN	99999991
1RB1RB_1LC0RB_1LD1LA_0LC0RA	DN	99999985
1RB1RB_1LC0RB_1LD1LA_0LC1RA	QH	10
1RB1RB_1LC0RB_1LD1LA_0LC1RC	SP	83886004
1RB1RB_1LC0RB_1LD1LA_0LD1RC	QH	3
1RB1RB_1LC0RC_0LD1RC_1RA1LD	QH	12
1RB1RB_1LC0RC_1LD1RC_1RA1LD	QH	0
1RB1RB_1LC0RC_1RA0LD_0RA0LC	DN	99999977
1RB1RB_1LC0RC_1RA1LD_1RB0LD	DN	99982543
1RB1RB_1LC0RD_0LC1LD_0RB1RA	QH	6
1RB1RB_1LC0RD_0RA1LB_0LB1RD	QH	0
1RB1RB_1LC0RD_0RA1LB_0LC1RD	SP	55923710
1RB1RB_1LC0RD_1RA1LB_0LB1RD	QH	0
1RB1RB_1LC0RD_1RA1LC_0LA1RD	SP	89543947
1RB1RB_1LC0RD_1RA1LC_0LC1RD	QH	8
1RB1RB_1LC0RD_1RA1LC_1LC1RD	QH	0
1RB1RB_1LC0RD_1RD0LB_1LB1RA	DN	99996108
1RB1RB_1LC0RD_1RD1LC_0LB1RA	SP	58720159
1RB1RB_1LC0RD_1RD1LC_0LC1RA	SP	67108721
1RB1RB_1LC1RA_---1LD_0RA0LC	SP	67108810
1RB1RB_1LC1RA_0LC0LD_0RA0RB	DN	99999990
1RB1RB_1LC1RA_0RA1LD_0RB0LD	QH	0
1RB1RB_1LC1RA_0RB0LC_------	QH	7
1RB1RB_1LC1RB_---0LD_0RA1LD	DN	99804544
1RB1RB_1LC1RB_0RA0LD_0RB1LD	QH	0
1RB1RB_1LC1RB_0RB1LD_0RA0LC	QH	0
1RB1RB_1LC1RB_0RB1LD_1RA0LC	QH	0
1RB1RB_1LC1RB_1RA0LD_0RB1LD	QH	0
1RB1RB_1LC1RB_1RA0LD_0RC1LD	DN	99797885
1RB1RB_1LC1RB_1RA1LD_0RA0LC	SP	67108703
1RB1RB_1LC1RC_0RA1LD_1RC0LD	DN	99990962
1RB1RB_1LC1RC_1RA0LD_0RA1LD	SP	50331526
1RB1RB_1LC1RC_1RA0LD_0RB1LD	SP	83885961
1RB1RB_1LC1RC_1RA0LD_0RC1LD	SP	67108743
1RB1RB_1LC1RC_1RA1LD_0RA0LD	DN	99999990
1RB1RB_1LC1RD_0LB1LA_1LB0RD	QH	3
1RB1RB_1LC1RD_0LB1LA_1LC0RD	QH	3
1RB1RB_1LC1RD_0LC1LA_1LB0RD	QH	3
1RB1RB_1LC1RD_0LC1LA_1LC0RD	QH	1
1RB1RB_1LC1RD_0RA1LC_1RA0LC	SP	50331526
1RB1RB_1LC1RD_0RB0LC_1RA1LD	QH	8
1RB1RB_1LC1RD_0RB0LC_1RB1LA	QH	0
1RB1RB_1LC1RD_0RB1LC_1RA0LC	SP	83885960
1RB1RB_1LC1RD_0RD0LC_1LB0RA	SP	67108782
1RB1RB_1LC1RD_0RD0LC_1LC1RA	QH	7
1RB1RB_1LC1RD_0RD0LC_1RA---	QH	5
1RB1RB_1LC1RD_0RD1LB_0RA0LC	SP	67108848
1RB1RB_1LC1RD_0RD1LC_1RA0LC	SP	67108745
1RB1RB_1LC1RD_1LA0LC_0RD1LC	QH	1
1RB1RB_1LC1RD_1LA1LC_0LB0RD	SP	62914457
1RB1RB_1LC1RD_1RA1LC_0LC0RA	SP	50331554
1RB1RB_1RC---_1LD0RC_0LD0LA	QH	0
1RB1RB_1RC---_1LD1RA_0RB0LD	QH	12
1RB1RB_1RC0LA_0LD0RA_1RA1LD	SP	67108768
1RB1RB_1RC0LA_1LD0RC_0LD1LA	QH	0
1RB1RB_1RC0LA_1LD1RB_0RB0LD	QH	0
1RB1RB_1RC0LC_1LD0RA_1LB0RB	DN	99999960
1RB1RB_1RC0LD_1LA0RC_0LA1LD	SP	75497369
1RB1RB_1RC0LD_1LB1RA_0RA1LD	SP	83886047
1RB1RB_1RC0LD_1LB1RA_0RB1LD	SP	67108840
1RB1RB_1RC0LD_1LB1RA_0RC1LD	SP	50331627
1RB1RB_1RC0LD_1LD1RA_0RA1LD	SP	83885906
1RB1RB_1RC0LD_1LD1RA_0RB1LD	SP	67108695
1RB1RB_1RC0LD_1LD1RA_0RC1LD	SP	50331490
1RB1RB_1RC0RB_1LD0RA_1RA0LC	DN	99984361
1RB1RB_1RC0RC_0LD1RA_0LA1LD	SP	83885890
1RB1RB_1RC0RC_0LD1RA_1RC1LD	SP	67108767
1RB1RB_1RC0RC_0LD1RC_1RA1LD	QH	10
1RB1RB_1RC0RC_1LD1RC_1RA1LD	QH	0
1RB1RB_1RC1LB_0LB1RD_0LA0RC	QH	0
1RB1RB_1RC1LB_0LB1RD_1LA0RC	QH	0
1RB1RB_1RC1LB_1LA0RD_0LB1RD	QH	0
1RB1RB_1RC1LB_1LA0RD_0LC1RD	DN	99792553
1RB1RB_1RC1LB_1LA1RD_0LB0RC	QH	3
1RB1RB_1RC1LB_1LA1RD_0LC0RD	DN	99999975
1RB1RB_1RC1LC_1LD0RA_1LB0LB	DN	99982467
1RB1RB_1RC1LD_0LB0RC_0LA1LD	SP	75497367
1RB1RB_1RC1RC_0LD0RA_1RA1LD	SP	50331598
1RB1RB_1RC1RC_1LD0RC_0LD1LA	QH	0
1RB1RB_1RC1RD_0LC1LA_1LC0RD	QH	0
1RB1RB_1RC1RD_1LA1LC_0LC0RD	QH	1
1RB1RC_0LA---_0LD0RA_1RA1LD	SP	67108883
1RB1RC_0LA0LA_0RD0RC_1LD1LA	QH	1
1RB1RC_0LA0LC_0RD1LB_1LC1RD	QH	0
1RB1RC_0LA0LC_0RD1LC_1LB1RD	QH	0
1RB1RC_0LA0RA_0LD1RB_1RA1LD	SP	50331523
1RB1RC_0LA0RB_0LD0RC_1LD1LA	DN	99999989
1RB1RC_0LA0RB_0LD1LD_1RA1LC	DN	99999988
1RB1RC_0LA0RB_0LD1RA_1LA1LD	DN	99999983
1RB1RC_0LA0RB_0LD1RC_1LA1LD	DN	99999980
1RB1RC_0LA0RC_0LD0RB_1LD1LA	DN	99999985
1RB1RC_0LA0RC_0LD1RB_1LA1LD	SP	78176264
1RB1RC_0LA0RC_0LD1RB_1RC1LD	QH	0
1RB1RC_0LA0RC_0LD1RC_1RB1LD	QH	0
1RB1RC_0LA0RC_1LD0LD_0RB1LA	DN	99999990
1RB1RC_0LA0RC_1LD0RC_0LD1RB	QH	0
1RB1RC_0LA0RD_0LD0RC_1LD1LA	QH	1
1RB1RC_0LA0RD_0RD0RC_1LD1LA	QH	1
1RB1RC_0LA0RD_1LD0RC_1LD1LA	QH	1
1RB1RC_0LA0RD_1RD1LC_0LC1RB	QH	0
1RB1RC_0LA1LA_1LD0RC_0LD0RB	DN	99999987
1RB1RC_0LA1LA_1LD0RC_0LD1RB	QH	0
1RB1RC_0LA1LB_1RD0RD_0LB1RA	SP	83885936
1RB1RC_0LA1LB_1RD1LB_0LC0RD	DN	99999985
1RB1RC_0LA1LC_0RD0LB_1LB1RD	QH	0
1RB1RC_0LA1LD_1LA0RC_0LD0RB	DN	99999987
1RB1RC_0LA1RA_0LD0RB_1RB1LD	DN	99999988
1RB1RC_0LA1RA_1LC0LD_0RA0LC	DN	99999989
1RB1RC_0LA1RA_1LC0LD_0RA1LD	SP	43046749
1RB1RC_0LA1RA_1LD---_0RA0LD	DN	99999989
1RB1RC_0LA1RB_0LD0RB_1RA1LD	DN	99311380
1RB1RC_0LA1RB_0LD0RB_1RC1LD	DN	99803208
1RB1RC_0LA1RB_1LD0RA_0RB1LC	SP	89494878
1RB1RC_0LA1RB_1LD0RA_1LA1LC	SP	89429375
1RB1RC_0LA1RB_1LD0RA_1RB1LC	SP	50343891
1RB1RC_0LA1RB_1LD0RB_1RA1LD	SP	89543973
1RB1RC_0LA1RC_0LD0RB_1RB1LD	DN	92274490
1RB1RC_0LB1LA_---1RD_1LB0RD	QH	3
1RB1RC_0LB1LA_0LB1RD_1LC0RD	QH	3
1RB1RC_0LB1LA_0RD1RC_1LB0RC	QH	3
1RB1RC_0LB1LA_0RD1RC_1LB0RD	QH	3
1RB1RC_0LB1LA_0RD1RD_1LB0RC	QH	3
1RB1RC_0LB1LA_1LB1RD_1LC0RD	QH	3
1RB1RC_0LB1LA_1LD0RC_0RA1LB	DN	99999990
1RB1RC_0LB1LA_1RD0LA_1LB0RD	QH	3
1RB1RC_0LB1LC_0LD0RA_1RA1LD	SP	67109129
1RB1RC_0LB1LC_1RA0LD_0RC1LD	SP	50331686
1RB1RC_0LB1RC_0LD0RA_1RA1LD	SP	67108883
1RB1RC_0LB1RC_1LA0RD_1LB0RD	QH	0
1RB1RC_0LB1RC_1LD1RA_0RC0LD	QH	9
1RB1RC_0LC---_1RA1LD_0RA0LD	DN	99999990
1RB1RC_0LC0LB_1RD1LB_0RA0LA	DN	99972127
1RB1RC_0LC0LB_1RD1LB_0RA0RB	DN	99972127
1RB1RC_0LC0LB_1RD1LB_0RA0RD	DN	99988603
1RB1RC_0LC0LB_1RD1LB_0RA1RC	DN	99989516
1RB1RC_0LC0LB_1RD1LB_0RA1RD	DN	99967417
1RB1RC_0LC0LD_0RA1LB_1RC1LD	SP	33538084
1RB1RC_0LC0LD_1RA0LD_0RC1LB	DN	99530295
1RB1RC_0LC0LD_1RA0LD_1LC1LB	SP	50331645
1RB1RC_0LC0LD_1RA1LB_0RA1LD	SP	43046799
1RB1RC_0LC0LD_1RA1RD_1LC1LB	SP	50282573
1RB1RC_0LC0RA_1LA1LD_1LC0LC	SP	75411580
1RB1RC_0LC0RA_1RA0LD_1LC0RA	DN	99813301
1RB1RC_0LC0RA_1RA1LD_1LA0LC	DN	99985447
1RB1RC_0LC0RA_1RA1LD_1LA0LD	DN	99953695
1RB1RC_0LC0RA_1RA1RD_1LD0LB	SP	75436268
1RB1RC_0LC0RA_1RB1LD_1LC0LA	DN	99502521
1RB1RC_0LC0RB_1LD1LC_1LA---	DN	99999985
1RB1RC_0LC0RB_1RA0LD_1LA1LD	DN	99999989
1RB1RC_0LC0RC_0RB1LD_1LA0LD	QH	1
1RB1RC_0LC1LA_0LB1RD_1LB0RD	QH	5
1RB1RC_0LC1LA_0LB1RD_1LC0RD	QH	9
1RB1RC_0LC1LA_0LC1RD_1LB0RD	QH	5
1RB1RC_0LC1LA_1LB1RD_1LB0RD	QH	5
1RB1RC_0LC1LA_1LB1RD_1LC0RD	QH	9
1RB1RC_0LC1LA_1LC1RD_1LB0RD	QH	5
1RB1RC_0LC1LB_1RD1LA_0LA0RD	DN	99999984
1RB1RC_0LC1RA_0RA1LD_0LC0LA	SP	89511234
1RB1RC_0LC1RA_0RA1LD_0LC0RA	SP	89494878
1RB1RC_0LC1RA_1LA1LD_0RA0LC	SP	89478457
1RB1RC_0LC1RA_1LA1LD_1LA0LC	SP	50307029
1RB1RC_0LC1RA_1LA1LD_1LB0LC	SP	89429295
1RB1RC_0LC1RA_1LD0RB_1RB1LD	SP	58720172
1RB1RC_0LC1RB_1LD0RB_0RA1LC	QH	0
1RB1RC_0LC1RB_1LD0RB_1RA1LC	QH	0
1RB1RC_0LC1RB_1RA1LD_1LC0RB	QH	0
1RB1RC_0LC1RB_1RD1LC_1LA0RB	QH	0
1RB1RC_0LC1RC_0RA1LD_1RC0LD	DN	99970226
1RB1RC_0LC1RD_1LA1LC_0LC0RD	QH	1
1RB1RC_0LC1RD_1RB1LC_0LA0RB	QH	0
1RB1RC_0LC1RD_1RB1LC_1LA0RB	QH	0
1RB1RC_0RC---_0LD0RB_0LA1LD	DN	99999990
1RB1RC_0RC0LA_0RD0RC_1LD1LA	QH	1
1RB1RC_0RC0LA_1LC0LD_1RB1LB	DN	99999945
1RB1RC_0RC0LB_1LD1RA_0RA1LB	QH	0
1RB1RC_0RC0LB_1RD1RA_1LD1LB	QH	0
1RB1RC_0RC0LC_1LA0RD_1LC0RB	DN	99999989
1RB1RC_0RC0LD_1LD0RB_1LA1LA	DN	99999992
1RB1RC_0RC0LD_1LD0RC_1LA1LA	QH	1
1RB1RC_0RC0LD_1LD1RC_0RA1LB	QH	4
1RB1RC_0RC0LD_1RD0RA_1LB1LD	DN	99999976
1RB1RC_0RC0RA_0LD1RA_1LD0LA	DN	99993465
1RB1RC_0RC0RB_0LD1LA_1LD0LA	DN	99998965
1RB1RC_0RC0RB_1LD0LA_1LC0RB	SP	89593067
1RB1RC_0RC0RD_0LD0RC_1LD1LA	QH	1
1RB1RC_0RC0RD_0RD0RC_1LD1LA	QH	1
1RB1RC_0RC0RD_1LA1LC_0LC0RB	SP	27961977
1RB1RC_0RC0RD_1LC0LD_1RA0LA	DN	99985389
1RB1RC_0RC0RD_1LD0LA_1LC0RB	SP	67203020
1RB1RC_0RC0RD_1LD0RC_1LD1LA	QH	1
1RB1RC_0RC1LA_1LD0RB_0LD1RC	QH	9
1RB1RC_0RC1LB_1LA1RD_1RA0LB	SP	83885881
1RB1RC_0RC1LB_1LD1RC_0RA0LB	QH	0
1RB1RC_0RC1LB_1LD1RC_1LA0LB	QH	4
1RB1RC_0RC1LB_1LD1RC_1RA0LB	QH	0
1RB1RC_0RC1LB_1LD1RD_1RA0LB	SP	69904911
1RB1RC_0RC1LD_1LB1RC_0RA0LB	QH	0
1RB1RC_0RC1LD_1LB1RC_1RA0LB	QH	0
1RB1RC_0RC1RA_0LD0RB_1LD0LA	DN	99999984
1RB1RC_0RC1RA_1LC0LD_0RA1LD	SP	14348919
1RB1RC_0RC1RA_1LD0RB_0LD1LA	DN	99999983
1RB1RC_0RC1RB_0LD0RB_1LD0LA	DN	99999979
1RB1RC_0RC1RB_1LD0RA_1LA1LC	SP	72661016
1RB1RC_0RC1RD_0LD0RB_1LD0LA	DN	99999984
1RB1RC_0RC1RD_1LA1LC_0LC0RD	QH	1
1RB1RC_1LA---_1LD0RC_0LD1RB	QH	0
1RB1RC_1LA---_1RA0LD_0RA1LD	SP	67108856
1RB1RC_1LA---_1RA0LD_0RC1LD	SP	50331645
1RB1RC_1LA0LA_0RC1LD_0RB0LD	DN	99999986
1RB1RC_1LA0LA_0RD0RC_1LD1LA	QH	1
1RB1RC_1LA0LA_1LD0RC_0LD0RB	DN	99999989
1RB1RC_1LA0LB_0RD0LA_1LB0RC	DN	99999982
1RB1RC_1LA0LB_0RD0RD_1LB0RC	DN	99999992
1RB1RC_1LA0LB_1LD0RC_0RA1LB	DN	99999991
1RB1RC_1LA0LB_1LD0RD_1LB0RC	DN	99999982
1RB1RC_1LA0LB_1RD0RC_1LB0RD	DN	99999981
1RB1RC_1LA0LB_1RD0RC_1LB1LC	DN	99999982
1RB1RC_1LA0LB_1RD0RC_1LB1RC	QH	0
1RB1RC_1LA0LB_1RD0RC_1LD1LB	DN	99999982
1RB1RC_1LA0LD_1LB0RC_---1LA	DN	99999991
1RB1RC_1LA0LD_1LB0RC_0LB0RD	DN	99999986
1RB1RC_1LA0LD_1LB0RC_0RA0LB	DN	99999979
1RB1RC_1LA0LD_1LB0RD_0RC1LA	DN	99999989
1RB1RC_1LA0LD_1LD0RC_1LA1LA	QH	1
1RB1RC_1LA0LD_1RA1LB_0RA1LD	SP	86093437
1RB1RC_1LA0LD_1RC1LB_0LB0RC	QH	2
1RB1RC_1LA0LD_1RC1LD_0LB0RC	QH	2
1RB1RC_1LA0RA_0RB1LD_1LC0LD	SP	83886071
1RB1RC_1LA0RC_0LD1LC_1RA1LB	SP	34840311
1RB1RC_1LA0RC_0LD1RC_1RB1LD	QH	0
1RB1RC_1LA0RC_0RA1LD_0LC1LD	DN	99807557
1RB1RC_1LA0RC_1LD0LA_0RB0LD	DN	99999987
1RB1RC_1LA0RC_1LD0RB_1LD1LA	SP	44739242
1RB1RC_1LA0RC_1LD0RC_0LD0RB	QH	2
1RB1RC_1LA0RD_0LC0RB_1LC0RD	QH	2
1RB1RC_1LA0RD_0LC0RB_1LC1RD	QH	2
1RB1RC_1LA0RD_0LD0RC_1LD1LA	QH	1
1RB1RC_1LA0RD_0RD0RC_1LD1LA	QH	1
1RB1RC_1LA0RD_1LD0RC_1LD1LA	QH	1
1RB1RC_1LA0RD_1RB1LC_0LB1RD	DN	99795214
1RB1RC_1LA0RD_1RB1LC_0LC1RD	QH	0
1RB1RC_1LA0RD_1RD1LC_0LC1RB	QH	0
1RB1RC_1LA1LA_1LD0RC_0LD0RB	DN	99999990
1RB1RC_1LA1LB_1LA0RD_0RC0LB	SP	83885933
1RB1RC_1LA1LB_1LA0RD_0RC0LC	DN	99999988
1RB1RC_1LA1LC_1LB0RD_0LC1RD	QH	2
1RB1RC_1LA1LD_0LB1RC_1LB0RC	QH	2
1RB1RC_1LA1LD_0LD1RC_1LB0RC	QH	2
1RB1RC_1LA1LD_0RB0RC_1LB0LB	DN	99999990
1RB1RC_1LA1LD_0RC0RB_0LD0LA	DN	99999986
1RB1RC_1LA1LD_1LA0RC_0RA0LB	DN	99999975
1RB1RC_1LA1LD_1LB0RC_0RA0LB	DN	99999984
1RB1RC_1LA1LD_1LB0RC_1RC0LB	SP	83886053
1RB1RC_1LA1LD_1RA0LB_0RA1LB	SP	67108856
1RB1RC_1LA1RA_---1LD_0RA0LD	DN	99999989
1RB1RC_1LA1RA_0RC1LD_1LB0LD	DN	99999984
1RB1RC_1LA1RA_1LC0LD_0RA1LD	SP	86093437
1RB1RC_1LA1RA_1LC0LD_0RB1LD	SP	38263752
1RB1RC_1LA1RA_1LD0RC_0LD0LB	DN	99999991
1RB1RC_1LA1RA_1LD0RC_0LD1LB	QH	7
1RB1RC_1LA1RB_1LD0RC_0LD1LB	QH	8
1RB1RC_1LA1RC_0LD0RB_1RB1LD	QH	2
1RB1RC_1LA1RC_0RC1LD_1LA0LD	QH	1
1RB1RC_1LA1RD_0RB1LC_1RB0LC	QH	0
1RB1RC_1LA1RD_0RD0LC_1LC0RB	QH	2
1RB1RC_1LA1RD_0RD1LC_1RB0LC	QH	0
1RB1RC_1LA1RD_1RB1LC_0LC0RB	QH	2
1RB1RC_1LB0RA_1LD0RC_0LD0LA	DN	99999986
1RB1RC_1LB0RC_0RB1LD_1LA0LD	QH	1
1RB1RC_1LB1LA_1LD0RC_0LD0RA	DN	99999989
1RB1RC_1LB1LA_1LD0RC_0LD1RA	DN	99999991
1RB1RC_1LB1LA_1RA0LD_0RA1LD	SP	67108773
1RB1RC_1LB1LA_1RA0LD_0RC1LD	SP	50331585
1RB1RC_1LB1LA_1RD0LC_0RD0LA	DN	99999989
1RB1RC_1LB1LC_0RD0LB_1RA1RC	SP	83885862
1RB1RC_1LB1LC_1RA0LD_0RA1LD	SP	50331597
1RB1RC_1LB1LC_1RA0LD_0RC1LD	SP	75497408
1RB1RC_1LB1LC_1RD0LC_0RD1LA	QH	1
1RB1RC_1LB1RA_0RD0LD_1LB0RC	QH	0
1RB1RC_1LB1RA_1LA1LD_0RA0LC	SP	89413027
1RB1RC_1LB1RA_1LA1LD_1LA0LC	SP	34891201
1RB1RC_1LB1RA_1LC0LD_0RA1LD	SP	17936145
1RB1RC_1LB1RA_1LC0LD_0RB1LD	SP	71744546
1RB1RC_1LB1RA_1LD0RC_0LB0LA	DN	99532936
1RB1RC_1LB1RA_1LD0RC_0LD1LB	QH	0
1RB1RC_1LB1RC_0RC1LD_1LA0LD	QH	1
1RB1RC_1LB1RC_1RA0LD_0RA1LD	SP	67108856
1RB1RC_1LB1RC_1RA0LD_0RC1LD	SP	50331645
1RB1RC_1LC---_1LD1RA_0RA0LD	DN	99999988
1RB1RC_1LC0LA_0RD1LB_0LB1RD	SP	67108848
1RB1RC_1LC0LA_0RD1LB_0LC1RD	SP	83886075
1RB1RC_1LC0LA_1RA0LD_0RA1LD	SP	67108853
1RB1RC_1LC0LA_1RA0LD_0RC1LD	SP	50331628
1RB1RC_1LC0LA_1RD0LB_0RA0RD	DN	99999985
1RB1RC_1LC0LB_0RC1LD_1RA0LD	DN	99999984
1RB1RC_1LC0LB_0RC1LD_1RA1LA	DN	99999975
1RB1RC_1LC0LB_0RC1LD_1RA1LB	QH	0
1RB1RC_1LC0LB_0RD0LB_1RA1RC	DN	99971557
1RB1RC_1LC0LB_1RD0LB_0RD0LA	DN	99999988
1RB1RC_1LC0LB_1RD1LA_0RD0LA	DN	99999984
1RB1RC_1LC0LB_1RD1LB_1RA0RD	DN	99999985
1RB1RC_1LC0LC_1RD0LB_0LA0RD	DN	99989349
1RB1RC_1LC0LC_1RD0LB_0RD0LA	DN	99999988
1RB1RC_1LC0LD_0RA1LB_1LA1LC	SP	31365473
1RB1RC_1LC0LD_0RA1LB_1LA1RC	SP	25092397
1RB1RC_1LC0LD_0RD1LB_0RA1RD	SP	31395964
1RB1RC_1LC0LD_1LD1RA_0RC1LB	SP	86282275
1RB1RC_1LC0LD_1RA0LB_0RA1RD	SP	28115389
1RB1RC_1LC0LD_1RA0LB_1RB0RC	SP	69731547
1RB1RC_1LC0LD_1RA0LD_0RA1LD	SP	50331503
1RB1RC_1LC0LD_1RA0LD_0RC1LB	DN	99358317
1RB1RC_1LC0LD_1RA0LD_0RC1LD	SP	50331488
1RB1RC_1LC0LD_1RA0LD_1LC1LB	SP	50294809
1RB1RC_1LC0LD_1RA1LB_0RA1LD	SP	33480767
1RB1RC_1LC0LD_1RA1RD_1LC1LB	SP	68421039
1RB1RC_1LC0RA_0LB0LD_1LA1LD	DN	99996293
1RB1RC_1LC0RA_0LD1LB_1LA0LA	DN	99999973
1RB1RC_1LC0RA_0LD1LB_1LA0LC	DN	99999985
1RB1RC_1LC0RA_0LD1LB_1LA1LB	DN	99999980
1RB1RC_1LC0RA_0RB1LD_1LC0LD	SP	83885929
1RB1RC_1LC0RA_0RD0LB_1RA1RD	SP	48860180
1RB1RC_1LC0RA_1LA1LD_1LC0LC	SP	52296051
1RB1RC_1LC0RA_1LD0LB_0RB0LC	DN	99805541
1RB1RC_1LC0RA_1LD0LB_1RB0LC	SP	34891212
1RB1RC_1LC0RA_1LD1RA_0RB0LD	DN	99999981
1RB1RC_1LC0RA_1RA0LB_------	SP	34921827
1RB1RC_1LC0RA_1RA0LD_1LC0RA	SP	34921827
1RB1RC_1LC0RA_1RA0RD_0LB1LD	SP	52377619
1RB1RC_1LC0RA_1RD0LB_0RA0LA	DN	99999977
1RB1RC_1LC0RA_1RD0LB_1LA0RD	SP	46786582
1RB1RC_1LC0RA_1RD0LB_1LA1RC	SP	89462106
1RB1RC_1LC0RA_1RD0LB_1RA0LA	SP	50258069
1RB1RC_1LC0RA_1RD0LB_1RA1RD	SP	50245833
1RB1RC_1LC0RB_0LC0RD_1LA1RD	QH	3
1RB1RC_1LC0RB_0LC1RD_0RB0LA	QH	0
1RB1RC_1LC0RB_0LC1RD_0RB1LA	QH	0
1RB1RC_1LC0RB_1LD1RA_0RD0LC	QH	3
1RB1RC_1LC0RB_1RA0LD_0RA0LC	DN	99999977
1RB1RC_1LC0RB_1RA0LD_0RA1LD	SP	44739259
1RB1RC_1LC0RB_1RA0LD_0RC1LD	SP	33554448
1RB1RC_1LC0RB_1RA1LD_1RB0LD	DN	99999970
