machine,list,wave4_status,mxdys_status,mxdys_decider,match_kind
1RB1LC_1LB1LA_1RD0LC_0RD1RB,listC,fuel,,,no-match
1RB1LC_1LB1LC_0RD0LA_1LA1RD,listC,unboarded,,,no-match
1RB1LC_1LB1RA_---0LD_0RA0LC,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LC_1LB1RA_0LC0LD_0RA0RC,listC,unboarded,,,no-match
1RB1LC_1LB1RA_0LC0LD_0RA0RD,listC,unboarded,,,no-match
1RB1LC_1LB1RA_1LA0RD_0LA1RD,listC,unboarded,,,no-match
1RB1LC_1LB1RA_1RD0LC_0RD0LA,listC,fuel,,,no-match
1RB1LC_1LB1RC_0RC1LD_1LA0LD,listC,fuel,,,no-match
1RB1LC_1LB1RC_0RD0LA_1LA1RD,listC,unboarded,,,no-match
1RB1LC_1LB1RC_1LA0RD_0LC1RD,listC,unboarded,,,no-match
1RB1LC_1LC0LA_1RB1RD_1LB0RD,listC,unboarded,,,no-match
1RB1LC_1LC0RB_1LD1RB_0LC1RA,listC,unboarded,,,no-match
1RB1LC_1LC0RD_1LA0LB_1LD0RA,listC,unboarded,,,no-match
1RB1LC_1LC0RD_1LA0RD_0LA1RD,listC,unboarded,,,no-match
1RB1LC_1LC0RD_1LA0RD_0LC1RD,listC,unboarded,,,no-match
1RB1LC_1LC0RD_1LA1LB_0LB1RD,listC,unboarded,,,no-match
1RB1LC_1LC0RD_1LA1LB_0LC1RD,listC,unboarded,,,no-match
1RB1LC_1LC1LA_0LC1RD_0RB0RD,listC,fuel,,,no-match
1RB1LC_1LC1LA_1RD1LB_0LC0RD,listC,unboarded,,,no-match
1RB1LC_1LC1LD_1LA0RD_0LA1RD,listC,unboarded,,,no-match
1RB1LC_1LC1LD_1LA0RD_0LC1RD,listC,unboarded,,,no-match
1RB1LC_1LC1RA_0LC0LD_0RA0RD,listC,unboarded,,,no-match
1RB1LC_1LC1RA_0LC1RD_1LB0RD,listC,fuel,,,no-match
1RB1LC_1LC1RA_1LA0RD_0LA1RD,listC,unboarded,,,no-match
1RB1LC_1LC1RA_1RD1LB_0LC0RD,listC,unboarded,,,no-match
1RB1LC_1LC1RB_0RB1LD_0RA0LC,listC,unboarded,,,no-match
1RB1LC_1LC1RB_1LA0RD_0LA1RD,listC,unboarded,,,no-match
1RB1LC_1LC1RC_1LA0RD_0LA1RD,listC,unboarded,,,no-match
1RB1LC_1LC1RC_1LA0RD_0LC1RD,listC,unboarded,,,no-match
1RB1LC_1LC1RD_0RB0LC_1RB0LA,listC,unboarded,,,no-match
1RB1LC_1LC1RD_1LA0RD_0LA1RD,listC,unboarded,,,no-match
1RB1LC_1LC1RD_1LA0RD_0LC1RD,listC,unboarded,,,no-match
1RB1LC_1RC0LB_1LA1RD_1LB0RD,listC,unboarded,,,no-match
1RB1LC_1RC0LD_1LA1RB_0RC1LD,listC,unboarded,,,no-match
1RB1LC_1RC0RA_0LD1RA_1LA1LB,listC,unboarded,,,no-match
1RB1LC_1RC0RB_0LC1RD_1LA1RB,listC,fuel,,,no-match
1RB1LC_1RC0RC_1LA0LD_0LC0LA,listC,unboarded,,,no-match
1RB1LC_1RC0RC_1RD0LA_1LA0RA,listC,unboarded,,,no-match
1RB1LC_1RC0RD_1LA0RD_0LA1RD,listC,unboarded,,,no-match
1RB1LC_1RC0RD_1LA0RD_0LC1RD,listC,unboarded,,,no-match
1RB1LC_1RC1LB_1LA0RD_0LA1RD,listC,unboarded,,,no-match
1RB1LC_1RC1LB_1LA0RD_0LC1RD,listC,unboarded,,,no-match
1RB1LC_1RC1LB_1LA1RD_0LB0RC,listC,unboarded,,,no-match
1RB1LC_1RC1LD_0LB0RC_1LB0LA,listC,unboarded,,,no-match
1RB1LC_1RC1LD_0LB0RC_1LB0RA,listC,unboarded,,,no-match
1RB1LC_1RC1LD_0LB0RC_1LB1RA,listC,unboarded,,,no-match
1RB1LC_1RC1LD_0LD0RC_1LB0LA,listC,unboarded,,,no-match
1RB1LC_1RC1LD_0LD0RC_1LB1LA,listC,unboarded,,,no-match
1RB1LC_1RC1LD_1LA0RD_0LA1RD,listC,unboarded,,,no-match
1RB1LC_1RC1LD_1LA0RD_0LC1RD,listC,unboarded,,,no-match
1RB1LC_1RC1RA_1LA0RD_0LA1RD,listC,unboarded,,,no-match
1RB1LC_1RC1RA_1LA0RD_0LC1RD,listC,unboarded,,,no-match
1RB1LC_1RC1RB_1LA0RD_0LC1RD,listC,unboarded,,,no-match
1RB1LC_1RC1RC_1LA0RD_0LC1RD,listC,unboarded,,,no-match
1RB1LC_1RC1RD_1LA0LC_0RD1LA,listC,fuel,,,no-match
1RB1LC_1RC1RD_1LA0RD_0LA1RD,listC,unboarded,,,no-match
1RB1LC_1RC1RD_1LA0RD_0LC1RD,listC,unboarded,,,no-match
1RB1LC_1RC1RD_1LD0LC_0RD1LA,listC,fuel,,,no-match
1RB1LD_0LB0RC_0LD0RB_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LB0RC_0LD0RB_1RC1LA,listC,fuel,,,no-match
1RB1LD_0LB0RC_0LD0RC_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LB0RC_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0LB1LC_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0LB1LC_1LA1RC_0RC0LA,listC,unboarded,,,no-match
1RB1LD_0LB1LC_1RD0LC_0RD1LA,listC,fuel,,,no-match
1RB1LD_0LB1RC_0LA0RC_1LA1LB,listC,unboarded,,,no-match
1RB1LD_0LB1RC_0LA1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0LB1RC_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0LB1RC_1LA0RC_0RB0LB,listC,unboarded,,,no-match
1RB1LD_0LB1RC_1LA1RC_0RC0LA,listC,unboarded,,,no-match
1RB1LD_0LC---_1LA1RC_0RC0LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB1LD_0LC0RB_0LA1RD_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_0RA0LD_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LA0LB_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LA0LB_1LC---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LA0LC_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LA0LC_1LC---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LA0LD_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LA0RB_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LA0RB_1LC---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LA0RC_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LA0RC_1LC---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LA0RD_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LA1LA_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LA1LA_1LC---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LA1LB_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LA1LB_1LC---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LA1LD_1LC---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_4_2_2_600,direct
1RB1LD_0LC0RB_1LA1RC_0RD1LC,listC,unboarded,,,no-match
1RB1LD_0LC0RB_1LA1RC_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LA1RC_1LC---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LA1RC_1RA1LC,listC,unboarded,,,no-match
1RB1LD_0LC0RB_1LA1RC_1RB1LC,listC,unboarded,,,no-match
1RB1LD_0LC0RB_1LA1RD_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LD0LB_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LD0LC_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LD0RB_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LD0RC_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LD1LB_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LD1LD_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1LD1RC_1LA1LC,listC,unboarded,,,no-match
1RB1LD_0LC0RB_1LD1RD_1LA1LC,listC,unboarded,,,no-match
1RB1LD_0LC0RB_1RB1LA_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1RB1LA_1LC---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RB_1RB1LD_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RC_0LA1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0LC0RC_0LD0RB_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RC_0LD0RC_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RC_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0LC0RC_1LD0RB_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0LC0RD_0LA1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0LC0RD_1LD0LB_1LA0RB,listC,unboarded,,,no-match
1RB1LD_0LC0RD_1LD0LC_1LA0RB,listC,unboarded,,,no-match
1RB1LD_0LC0RD_1LD0RB_1LA0RB,listC,unboarded,,,no-match
1RB1LD_0LC0RD_1LD0RC_1LA0RB,listC,unboarded,,,no-match
1RB1LD_0LC0RD_1LD1LB_1LA0RB,listC,unboarded,,,no-match
1RB1LD_0LC0RD_1LD1LD_1LA0RB,listC,unboarded,,,no-match
1RB1LD_0LC0RD_1RB1LD_1LA0RB,listC,unboarded,,,no-match
1RB1LD_0LC1LC_0LA1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0LC1LC_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0LC1RA_0LA1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0LC1RA_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0LC1RB_0LA1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0LC1RB_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0LC1RC_0LA1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0LC1RC_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0LC1RD_0LA1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0LC1RD_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0LC1RD_1RB1LC_1LA0RB,listC,unboarded,,,no-match
1RB1LD_0RC---_0LD0RB_0LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0RC---_0LD1RC_0LA0RB,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0RC0LB_1LC1RA_1LA0LA,listC,unboarded,,,no-match
1RB1LD_0RC0LD_1LA0RB_1LD1RC,listC,unboarded,,,no-match
1RB1LD_0RC0RB_1LC1RA_1LA0LD,listC,fuel,,,no-match
1RB1LD_0RC0RC_0LD0RB_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0RC0RC_0LD0RC_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0RC0RC_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0RC1LA_1LC0RB_0LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_0RC1LB_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0RC1LB_1LA1RD_1RC0LB,listC,unboarded,,,no-match
1RB1LD_0RC1LB_1RD0LB_1LA1RC,listC,unboarded,,,no-match
1RB1LD_0RC1LC_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0RC1LD_1LB1RC_1RA0LB,listC,unboarded,,,no-match
1RB1LD_0RC1RA_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0RC1RB_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0RC1RC_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0RC1RD_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_0RC1RD_1LC0RA_1LA0LC,listC,unboarded,,,no-match
1RB1LD_1LB0RC_0LA1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1LB0RC_0LD0RC_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_1LB0RC_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1LB0RC_1LA1RC_0RC0LA,listC,unboarded,,,no-match
1RB1LD_1LB1LC_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1LB1LC_1LA1RC_0RC0LA,listC,unboarded,,,no-match
1RB1LD_1LB1LC_1RD0LC_0RD1LA,listC,fuel,,,no-match
1RB1LD_1LB1RC_0LA1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1LB1RC_0LD0RC_1LA1LB,listC,unboarded,,,no-match
1RB1LD_1LB1RC_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1LB1RC_0RC1LA_1LA0LD,listC,fuel,,,no-match
1RB1LD_1LB1RC_0RC1LA_1LC0LD,listC,fuel,,,no-match
1RB1LD_1LB1RC_1LA0RD_0RC0LB,listC,unboarded,,,no-match
1RB1LD_1LB1RC_1LA1RC_0RC0LA,listC,unboarded,,,no-match
1RB1LD_1LC---_1LA1RC_0RC0LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB1LD_1LC0LA_0RC1RB_1RC0LD,listC,fuel,,,no-match
1RB1LD_1LC0LD_0LA1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1LC0RA_0RC1LA_1RC0LD,listC,fuel,,,no-match
1RB1LD_1LC0RA_1RD1LB_0LC0RD,listC,unboarded,,,no-match
1RB1LD_1LC0RB_0LC0RA_1LA---,listC,fuel,nonhalt,NGRAM_CPS_IMPL2_params_2_2_200,direct
1RB1LD_1LC0RB_0LC0RA_1RA1LA,listC,fuel,,,no-match
1RB1LD_1LC0RB_0LC0RD_1LA1RD,listC,fuel,,,no-match
1RB1LD_1LC0RB_0LD1RA_0LD1RB,listC,fuel,,,no-match
1RB1LD_1LC0RB_0LD1RA_1LC1RB,listC,fuel,,,no-match
1RB1LD_1LC0RB_0RA0LC_0LD0LC,listC,fuel,,,no-match
1RB1LD_1LC0RB_0RA0LC_0LD1RB,listC,fuel,,,no-match
1RB1LD_1LC0RB_0RA0LC_1RD1RA,listC,unboarded,,,no-match
1RB1LD_1LC0RB_0RA1LA_0LD0RA,listC,fuel,,,no-match
1RB1LD_1LC0RB_0RA1RA_0LD0LC,listC,fuel,,,no-match
1RB1LD_1LC0RB_0RA1RA_0LD1RB,listC,fuel,,,no-match
1RB1LD_1LC0RB_0RA1RB_0LD0LC,listC,fuel,,,no-match
1RB1LD_1LC0RB_0RA1RB_0LD1RB,listC,fuel,,,no-match
1RB1LD_1LC0RB_0RC0LD_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_1LC0RB_1LD1RA_0LD1RB,listC,fuel,,,no-match
1RB1LD_1LC0RB_1RA1LA_0LD0RA,listC,fuel,,,no-match
1RB1LD_1LC0RC_0LA1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1LC0RC_0LD0RB_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_1LC0RC_0LD0RC_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_1LC0RC_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1LC0RD_0RA1LB_0LC1RD,listC,unboarded,,,no-match
1RB1LD_1LC0RD_1RA1LB_0LB1RD,listC,unboarded,,,no-match
1RB1LD_1LC0RD_1RA1LB_0LC1RD,listC,unboarded,,,no-match
1RB1LD_1LC1LA_0RC0RB_1RC0LD,listC,fuel,,,no-match
1RB1LD_1LC1LA_0RC1RB_1RC0LD,listC,fuel,,,no-match
1RB1LD_1LC1LA_1RD1LB_0LC0RD,listC,unboarded,,,no-match
1RB1LD_1LC1LB_0LA1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1LC1LC_0LA1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1LC1LC_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0LA1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0LC0LD_0RA0RB,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_---0LB,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB1LD_1LC1RA_0RB0LC_---0RB,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB1LD_1LC1RA_0RB0LC_---0RC,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB1LD_1LC1RA_0RB0LC_---1RB,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB1LD_1LC1RA_0RB0LC_---1RC,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB1LD_1LC1RA_0RB0LC_0LB0LD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_0LB0RA,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_0LB0RD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_0LB1RD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_0LC0LD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_0LC0RD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_0LC1RD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_0RA0LD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_0RB0RA,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_0RB0RD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_0RB1RD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_0RC0LD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_0RC0RA,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_0RC0RD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_0RC1RD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_1LC0LD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_1LC0RD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_1LC1RD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_1RA0LD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_1RA0RD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_1RA1RD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_1RB0RA,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_1RB1RD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_1RC0LD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_1RC0RA,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_1RC0RD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_1RC1LD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_0RB0LC_1RC1RD,listC,unboarded,,,no-match
1RB1LD_1LC1RA_1RD1LB_0LC0RD,listC,unboarded,,,no-match
1RB1LD_1LC1RB_0LA1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1LC1RB_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1LC1RB_0RB1LD_1RA0LC,listC,unboarded,,,no-match
1RB1LD_1LC1RC_0LA1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1LC1RC_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1LC1RC_0RC1LA_1LA0LD,listC,fuel,,,no-match
1RB1LD_1LC1RC_0RC1LA_1LC0LD,listC,fuel,,,no-match
1RB1LD_1LC1RC_0RC1LA_1RC0LD,listC,fuel,,,no-match
1RB1LD_1LC1RD_0LA1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1LC1RD_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1LC1RD_0RB0LC_1RB0LA,listC,unboarded,,,no-match
1RB1LD_1LC1RD_1LA0LC_0RD1LC,listC,fuel,,,no-match
1RB1LD_1LC1RD_1LA1LC_0LB0RD,listC,unboarded,,,no-match
1RB1LD_1RC---_0LD0RC_0LA1LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_1RC---_1LA1RC_0RC0LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL2_params_1_1_100,direct
1RB1LD_1RC---_1LC1RA_0RA0LD,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_3_3_1600,direct
1RB1LD_1RC0LA_1LA0LD_1RB0RB,listC,unboarded,,,no-match
1RB1LD_1RC0LA_1LD1RB_0RB0LD,listC,unboarded,,,no-match
1RB1LD_1RC0LD_0LA1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1RC0LD_1LA0RD_1LB1RC,listC,unboarded,,,no-match
1RB1LD_1RC0LD_1LA1RB_0RB1LD,listC,unboarded,,,no-match
1RB1LD_1RC0LD_1LA1RB_0RC1LD,listC,unboarded,,,no-match
1RB1LD_1RC0RB_0LA1LA_0LD0RC,listC,fuel,,,no-match
1RB1LD_1RC0RB_0LA1LA_0LD1RB,listC,fuel,,,no-match
1RB1LD_1RC0RB_0LA1LB_0LD1RB,listC,fuel,,,no-match
1RB1LD_1RC0RB_0LC0LA_1LA---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_1RC0RB_0LC0LD_1LA1RD,listC,unboarded,,,no-match
1RB1LD_1RC0RB_0LD---_1LA0LA,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_1RC0RB_0LD---_1LA0LD,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_1RC0RB_1LA---_0LD1RB,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_4_2_2_600,direct
1RB1LD_1RC0RB_1LA0RB_0LD1LB,listC,unboarded,,,no-match
1RB1LD_1RC0RB_1LA0RC_0LD0RC,listC,fuel,,,no-match
1RB1LD_1RC0RB_1LA0RC_0LD1LB,listC,unboarded,,,no-match
1RB1LD_1RC0RB_1LA0RD_0LD0RC,listC,fuel,,,no-match
1RB1LD_1RC0RB_1LA1LA_0LD0RC,listC,fuel,,,no-match
1RB1LD_1RC0RB_1LA1LC_0LD0RC,listC,fuel,,,no-match
1RB1LD_1RC0RB_1LA1RB_0LD0RC,listC,fuel,,,no-match
1RB1LD_1RC0RB_1LA1RB_0LD1RC,listC,fuel,,,no-match
1RB1LD_1RC0RB_1LA1RD_0LD0RC,listC,fuel,,,no-match
1RB1LD_1RC0RB_1LC0RA_0LA1LC,listC,unboarded,,,no-match
1RB1LD_1RC0RB_1RD0RB_0LD1LA,listC,unboarded,,,no-match
1RB1LD_1RC0RC_0LA1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1RC0RC_0LD0RB_1LA0LB,listC,unboarded,,,no-match
1RB1LD_1RC0RC_0LD0RC_1LA0LB,listC,unboarded,,,no-match
1RB1LD_1RC0RC_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1RC0RC_1LA0LA_0RA0LD,listC,unboarded,,,no-match
1RB1LD_1RC0RC_1LA0LA_0RB0LD,listC,unboarded,,,no-match
1RB1LD_1RC0RC_1LA0RB_0LD1RB,listC,unboarded,,,no-match
1RB1LD_1RC0RD_0LC0LA_1LA0RB,listC,unboarded,,,no-match
1RB1LD_1RC1LA_0LB0RC_1LB---,listC,unboarded,nonhalt,NGRAM_CPS_IMPL1_params_2_2_2_1600,direct
1RB1LD_1RC1LA_0LD0RC_1LB1RD,listC,unboarded,,,no-match
1RB1LD_1RC1LB_0LA1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1RC1LB_0LA1RD_0LB0RC,listC,unboarded,,,no-match
1RB1LD_1RC1LB_0LB1RD_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1RC1LB_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1RC1LB_1LA1RD_0LB0RC,listC,unboarded,,,no-match
1RB1LD_1RC1LC_0LA1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1RC1LC_0LD1RC_1LA0RC,listC,unboarded,,,no-match
1RB1LD_1RC1LD_0LB0RC_1LB0LA,listC,unboarded,,,no-match
1RB1LD_1RC1LD_0LB0RC_1LB0RA,listC,unboarded,,,no-match
1RB1LD_1RC1LD_0LD0RC_1LB1LA,listC,unboarded,,,no-match
